,codigo_postal,municipio_limpio,provincia,num_colegios_privados,num_colegios_publicos
3144,21110,aljaraque,huelva,2.0,6.0
3145,21120,corrales,huelva,2.0,2.0
3146,21122,aljaraque,huelva,1.0,
3147,21122,bellavista,huelva,2.0,1.0
3148,21130,mazagon,huelva,,4.0
3149,21200,aracena,huelva,2.0,6.0
3150,21209,corteconcepcion,huelva,,1.0
3151,21210,zufre,huelva,,2.0
3152,21220,higuera_de_la_sierra,huelva,,3.0
3153,21230,cortegana,huelva,,4.0
3154,21240,aroche,huelva,,4.0
3155,21250,rosal_de_la_frontera,huelva,,3.0
3156,21260,santa_olalla_del_cala,huelva,1.0,3.0
3157,21270,cala,huelva,,3.0
3158,21280,arroyomolinos_de_leon,huelva,,2.0
3159,21290,jabugo,huelva,,3.0
3160,21291,galaroza,huelva,,3.0
3161,21292,fuenteheridos,huelva,,1.0
3162,21293,los_marines,huelva,,1.0
3163,21300,calanas,huelva,,4.0
3164,21310,la_zarza,huelva,,2.0
3165,21320,el_cerro_de_andevalo,huelva,,3.0
3166,21330,san_telmo,huelva,,1.0
3167,21340,alajar,huelva,,1.0
3168,21350,almonaster_la_real,huelva,,2.0
3169,21360,el_repilado,huelva,,1.0
3170,21370,la_nava,huelva,,1.0
3171,21380,cumbres_mayores,huelva,,3.0
3172,21388,canaveral_de_leon,huelva,,1.0
3173,21390,encinasola,huelva,,3.0
3174,21400,ayamonte,huelva,3.0,11.0
3175,21409,isla_del_moral,huelva,,1.0
3176,21410,isla_cristina,huelva,5.0,13.0
3177,21420,pozo_del_camino,huelva,1.0,1.0
3178,21430,la_redondela,huelva,,2.0
3179,21440,lepe,huelva,10.0,11.0
3180,21449,la_antilla,huelva,,2.0
3181,21450,cartaya,huelva,1.0,10.0
3182,21459,el_rompido,huelva,1.0,1.0
3183,21459,nuevo_portil,huelva,1.0,
3184,21500,gibraleon,huelva,2.0,8.0
3185,21510,san_bartolome_de_la_torre,huelva,,4.0
3186,21520,alosno,huelva,,4.0
3187,21530,tharsis,huelva,,2.0
3188,21540,villanueva_de_los_castillejos,huelva,,4.0
3189,21550,puebla_de_guzman,huelva,,4.0
3190,21560,paymogo,huelva,,3.0
3191,21570,santa_barbara_de_casa,huelva,,2.0
3192,21580,cabezas_rubias,huelva,,3.0
3193,21590,villablanca,huelva,1.0,3.0
3194,21591,san_silvestre_de_guzman,huelva,,2.0
3195,21592,villanueva_de_las_cruces,huelva,,1.0
3196,21593,el_almendro,huelva,,1.0
3197,21594,el_granado,huelva,,2.0
3198,21595,sanlucar_de_guadiana,huelva,,1.0
3199,21600,valverde_del_camino,huelva,2.0,9.0
3200,21610,san_juan_del_puerto,huelva,1.0,7.0
3201,21620,trigueros,huelva,2.0,7.0
3202,21630,beas,huelva,1.0,5.0
3203,21640,zalamea_la_real,huelva,,4.0
3204,21647,berrocal,huelva,,2.0
3205,21650,el_campillo,huelva,1.0,4.0
3206,21660,minas_de_riotinto,huelva,,4.0
3207,21668,granada_de_rio_la_tinto,huelva,,1.0
3208,21670,nerva,huelva,,5.0
3209,21700,la_palma_del_condado,huelva,5.0,5.0
3210,21710,bollullos_par_del_condado,huelva,4.0,9.0
3211,21720,rociana_del_condado,huelva,,5.0
3212,21730,almonte,huelva,4.0,12.0
3213,21740,hinojos,huelva,,4.0
3214,21750,el_rocio,huelva,,2.0
3215,21760,torre_de_la_higuera_o_matalascanas,huelva,,2.0
3216,21800,moguer,huelva,,8.0
3217,21810,palos_de_la_frontera,huelva,1.0,7.0
3218,21819,palos_de_la_frontera,huelva,,1.0
3219,21820,lucena_del_puerto,huelva,,3.0
3220,21830,bonares,huelva,1.0,4.0
3221,21840,niebla,huelva,2.0,3.0
3222,21850,villarrasa,huelva,,3.0
3223,21860,villalba_del_alcor,huelva,,5.0
3224,21870,escacena_del_campo,huelva,,2.0
3225,21880,paterna_del_campo,huelva,,4.0
3226,21890,manzanilla,huelva,,3.0
3227,21891,chucena,huelva,,3.0
3228,22001,huesca,huesca,2.0,
3229,22002,huesca,huesca,3.0,3.0
3230,22003,huesca,huesca,4.0,3.0
3231,22004,huesca,huesca,4.0,7.0
3232,22005,huesca,huesca,3.0,5.0
3233,22006,huesca,huesca,,2.0
3234,22111,huesca,huesca,,1.0
3235,22111,monflorite,huesca,,1.0
3236,22130,peralta_de_alcofea,huesca,,1.0
3237,22145,alquezar,huesca,1.0,
3238,22147,adahuesca,huesca,,2.0
3239,22149,paules_de_sarsa,huesca,,1.0
3240,22160,bolea,huesca,,1.0
3241,22192,tierz,huesca,,1.0
3242,22193,nueno,huesca,,1.0
3243,22194,chimillas,huesca,,2.0
3244,22196,huesca,huesca,1.0,
3245,22200,sarinena,huesca,,4.0
3246,22210,peralta_de_alcofea,huesca,,1.0
3247,22212,sodeto,huesca,,1.0
3248,22214,lalueza,huesca,,2.0
3249,22230,sena,huesca,,2.0
3250,22231,villanueva_de_sigena,huesca,,2.0
3251,22232,ontinena,huesca,,1.0
3252,22233,chalamera,huesca,,1.0
3253,22234,ballobar,huesca,,2.0
3254,22240,tardienta,huesca,,3.0
3255,22250,lanaja,huesca,,2.0
3256,22252,robres,huesca,,2.0
3257,22260,granen,huesca,,3.0
3258,22269,frula,huesca,,1.0
3259,22270,almudevar,huesca,,3.0
3260,22280,gurrea_de_gallego,huesca,,2.0
3261,22300,barbastro,huesca,3.0,9.0
3262,22330,ainsa,huesca,,5.0
3263,22336,tierrantona,huesca,,1.0
3264,22340,boltana,huesca,,2.0
3265,22340,broto,huesca,,1.0
3266,22350,bielsa,huesca,,1.0
3267,22367,plan,huesca,,1.0
3268,22370,broto,huesca,,1.0
3269,22373,fiscal,huesca,,1.0
3270,22400,monzon,huesca,3.0,9.0
3271,22410,alcolea_de_cinca,huesca,,3.0
3272,22414,conchel,huesca,,1.0
3273,22420,almunia_de_san_juan,huesca,,1.0
3274,22422,fonz,huesca,,2.0
3275,22423,estadilla,huesca,,1.0
3276,22430,graus,huesca,,4.0
3277,22440,benasque,huesca,2.0,3.0
3278,22450,campo,huesca,,1.0
3279,22466,castejon_de_sos,huesca,,2.0
3280,22468,sahun,huesca,1.0,
3281,22480,capella,huesca,,1.0
3282,22487,montanuy,huesca,,1.0
3283,22500,binefar,huesca,1.0,6.0
3284,22510,binaced,huesca,,2.0
3285,22520,fraga,huesca,3.0,10.0
3286,22520,litera,huesca,,1.0
3287,22530,zaidin,huesca,,1.0
3288,22532,osso_de_cinca,huesca,,1.0
3289,22533,belver_de_cinca,huesca,,2.0
3290,22535,esplus,huesca,,1.0
3291,22540,altorricon,huesca,,3.0
3292,22549,vencillon,huesca,,1.0
3293,22550,tamarite_de_litera,huesca,,4.0
3294,22558,albelda,huesca,,2.0
3295,22560,alcampell,huesca,,1.0
3296,22580,benabarre,huesca,,2.0
3297,22583,aren,huesca,,1.0
3298,22590,torrente_de_cinca,huesca,,2.0
3299,22592,penalba,huesca,,2.0
3300,22600,sabinanigo,huesca,1.0,8.0
3301,22623,aineto,huesca,,1.0
3302,22624,caldearenas,huesca,,1.0
3303,22630,biescas,huesca,,3.0
3304,22640,sallent_de_gallego,huesca,,1.0
3305,22661,panticosa,huesca,,1.0
3306,22666,senegue,huesca,,1.0
3307,22700,jaca,huesca,1.0,9.0
3308,22753,puente_la_reina_de_jaca,huesca,,1.0
3309,22770,berdun,huesca,,1.0
3310,22791,santa_cilia,huesca,,1.0
3311,22800,ayerbe,huesca,,2.0
3312,22811,lupinen,huesca,,1.0
3313,22870,villanua,huesca,,2.0
3314,22880,canfranc_estacion,huesca,,2.0
3315,22889,candanchu,huesca,1.0,
3316,23000,jaen,jaen,1.0,1.0
3317,23000,la_puerta_de_segura,jaen,,1.0
3318,23000,linares,jaen,2.0,
3319,23000,siles,jaen,,1.0
3320,23000,torreperogil,jaen,,1.0
3321,23001,jaen,jaen,4.0,1.0
3322,23002,jaen,jaen,9.0,6.0
3323,23003,jaen,jaen,5.0,4.0
3324,23004,jaen,jaen,,5.0
3325,23005,jaen,jaen,3.0,4.0
3326,23006,jaen,jaen,9.0,10.0
3327,23007,jaen,jaen,9.0,2.0
3328,23008,jaen,jaen,8.0,4.0
3329,23009,jaen,jaen,8.0,10.0
3330,23071,jaen,jaen,,1.0
3331,23080,jaen,jaen,,1.0
3332,23100,mancha_real,jaen,2.0,8.0
3333,23110,pegalajar,jaen,,4.0
3334,23120,cambil,jaen,,2.0
3335,23130,campillo_de_arenas,jaen,,4.0
3336,23140,noalejo,jaen,,3.0
3337,23150,valdepenas_de_jaen,jaen,,4.0
3338,23160,jaen,jaen,1.0,
3339,23160,los_villares,jaen,1.0,4.0
3340,23170,la_guardia_de_jaen,jaen,,2.0
3341,23180,fuerte_del_rey,jaen,1.0,2.0
3342,23192,carchelejo,jaen,,2.0
3343,23193,arbuniel,jaen,,1.0
3344,23200,la_carolina,jaen,1.0,10.0
3345,23210,guarroman,jaen,,4.0
3346,23211,carboneros,jaen,,2.0
3347,23212,navas_de_tolosa,jaen,,1.0
3348,23213,santa_elena,jaen,,2.0
3349,23215,aldeaquemada,jaen,,1.0
3350,23220,vilches,jaen,,4.0
3351,23230,arquillos,jaen,,4.0
3352,23240,navas_de_san_juan,jaen,,5.0
3353,23250,santisteban_del_puerto,jaen,,5.0
3354,23260,castellar,jaen,,4.0
3355,23264,chiclana_de_segura,jaen,,1.0
3356,23265,venta_de_los_santos,jaen,,1.0
3357,23267,aldeahermosa,jaen,,1.0
3358,23270,sorihuela_del_guadalimar,jaen,,3.0
3359,23280,beas_de_segura,jaen,,5.0
3360,23290,pontones,jaen,,1.0
3361,23290,santiago_de_la_espada,jaen,,2.0
3362,23292,hornos,jaen,,1.0
3363,23293,cortijos_nuevos,jaen,,3.0
3364,23293,segura_de_la_sierra,jaen,,1.0
3365,23300,villacarrillo,jaen,3.0,7.0
3366,23310,mogon,jaen,,1.0
3367,23311,santo_tome,jaen,,3.0
3368,23312,agrupacion_de_mogon,jaen,,1.0
3369,23314,solana_de_torralba,jaen,,1.0
3370,23320,torreperogil,jaen,,4.0
3371,23330,villanueva_del_arzobispo,jaen,2.0,5.0
3372,23338,iznatoraf,jaen,,1.0
3373,23340,arroyo_del_ojanco,jaen,,2.0
3374,23350,puente_de_genave,jaen,,3.0
3375,23359,penolite,jaen,,1.0
3376,23360,la_puerta_de_segura,jaen,,4.0
3377,23370,orcera,jaen,,5.0
3378,23380,siles,jaen,,4.0
3379,23390,benatae,jaen,,1.0
3380,23391,torres_de_albanchez,jaen,,2.0
3381,23393,villarrodrigo,jaen,,1.0
3382,23400,torreperogil,jaen,,1.0
3383,23400,ubeda,jaen,13.0,14.0
3384,23400,villacarrillo,jaen,1.0,
3385,23410,sabiote,jaen,,4.0
3386,23420,canena,jaen,,4.0
3387,23430,rus,jaen,,4.0
3388,23440,baeza,jaen,1.0,11.0
3389,23450,ibros,jaen,,3.0
3390,23460,peal_de_becerro,jaen,,5.0
3391,23470,cazorla,jaen,,6.0
3392,23476,la_iruela,jaen,,3.0
3393,23477,chilluevar,jaen,,2.0
3394,23478,coto_rios,jaen,,1.0
3395,23480,collejares,jaen,,1.0
3396,23480,quesada,jaen,,5.0
3397,23485,pozo_alcon,jaen,,4.0
3398,23487,huesa,jaen,,4.0
3399,23490,estacion_linares_baeza,jaen,,1.0
3400,23499,miraelrio,jaen,,1.0
3401,23500,jodar,jaen,3.0,9.0
3402,23509,donadio,jaen,,1.0
3403,23510,torreblascopedro,jaen,,1.0
3404,23519,campillo_del_rio,jaen,,1.0
3405,23520,begijar,jaen,,3.0
3406,23528,lupion,jaen,,1.0
3407,23530,jimena,jaen,,2.0
3408,23537,bedmar,jaen,,4.0
3409,23538,albanchez_de_magina,jaen,,2.0
3410,23539,garciez,jaen,,1.0
3411,23540,torres,jaen,,3.0
3412,23550,cabra_del_santo_cristo,jaen,,3.0
3413,23560,huelma,jaen,,5.0
3414,23568,belmez_de_la_moraleda,jaen,,3.0
3415,23569,solera,jaen,,1.0
3416,23591,larva,jaen,,1.0
3417,23600,martos,jaen,3.0,9.0
3418,23610,fuensanta_de_martos,jaen,,3.0
3419,23611,higuera_de_calatrava,jaen,,2.0
3420,23612,santiago_de_calatrava,jaen,,1.0
3421,23614,las_casillas,jaen,,1.0
3422,23615,monte_lope_alvarez,jaen,,1.0
3423,23620,mengibar,jaen,1.0,6.0
3424,23628,cazalilla,jaen,,2.0
3425,23628,espeluy,jaen,,1.0
3426,23630,villargordo,jaen,,3.0
3427,23638,torrequebradilla,jaen,,1.0
3428,23639,las_infantas,jaen,,1.0
3429,23640,torredelcampo,jaen,2.0,9.0
