,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original
5887,algodre,algodre,zamora,zamora,castilla_y_leon,castilla_y_leon,algodre/zamora,Zamora,Algodre
5888,almaraz_de_duero,almaraz_de_duero,zamora,zamora,castilla_y_leon,castilla_y_leon,almaraz_de_duero/zamora,Zamora,Almaraz de Duero
5889,almeida_de_sayago,almeida_de_sayago,zamora,zamora,castilla_y_leon,castilla_y_leon,almeida_de_sayago/zamora,Zamora,Almeida de Sayago
5890,andavias,andavias,zamora,zamora,castilla_y_leon,castilla_y_leon,andavias/zamora,Zamora,Andavías
5891,arcenillas,arcenillas,zamora,zamora,castilla_y_leon,castilla_y_leon,arcenillas/zamora,Zamora,Arcenillas
5892,arcos_de_la_polvorosa,arcos_de_la_polvorosa,zamora,zamora,castilla_y_leon,castilla_y_leon,arcos_de_la_polvorosa/zamora,Zamora,Arcos de la Polvorosa
5893,arganin,arganin,zamora,zamora,castilla_y_leon,castilla_y_leon,arganin/zamora,Zamora,Argañín
5894,argujillo,argujillo,zamora,zamora,castilla_y_leon,castilla_y_leon,argujillo/zamora,Zamora,Argujillo
5895,arquillinos,arquillinos,zamora,zamora,castilla_y_leon,castilla_y_leon,arquillinos/zamora,Zamora,Arquillinos
5896,aspariegos,aspariegos,zamora,zamora,castilla_y_leon,castilla_y_leon,aspariegos/zamora,Zamora,Aspariegos
5897,asturianos,asturianos,zamora,zamora,castilla_y_leon,castilla_y_leon,asturianos/zamora,Zamora,Asturianos
5898,ayoo_de_vidriales,ayoo_de_vidriales,zamora,zamora,castilla_y_leon,castilla_y_leon,ayoo_de_vidriales/zamora,Zamora,Ayoó de Vidriales
5899,barcial_del_barco,barcial_del_barco,zamora,zamora,castilla_y_leon,castilla_y_leon,barcial_del_barco/zamora,Zamora,Barcial del Barco
5900,belver_de_los_montes,belver_de_los_montes,zamora,zamora,castilla_y_leon,castilla_y_leon,belver_de_los_montes/zamora,Zamora,Belver de los Montes
5901,benavente,benavente,zamora,zamora,castilla_y_leon,castilla_y_leon,benavente/zamora,Zamora,Benavente
5902,benegiles,benegiles,zamora,zamora,castilla_y_leon,castilla_y_leon,benegiles/zamora,Zamora,Benegiles
5903,bermillo_de_sayago,bermillo_de_sayago,zamora,zamora,castilla_y_leon,castilla_y_leon,bermillo_de_sayago/zamora,Zamora,Bermillo de Sayago
5904,la_boveda_de_toro,la_boveda_de_toro,zamora,zamora,castilla_y_leon,castilla_y_leon,la_boveda_de_toro/zamora,Zamora,La Bóveda de Toro
5905,breto,breto,zamora,zamora,castilla_y_leon,castilla_y_leon,breto/zamora,Zamora,Bretó
5906,bretocino,bretocino,zamora,zamora,castilla_y_leon,castilla_y_leon,bretocino/zamora,Zamora,Bretocino
5907,brime_de_sog,brime_de_sog,zamora,zamora,castilla_y_leon,castilla_y_leon,brime_de_sog/zamora,Zamora,Brime de Sog
5908,brime_de_urz,brime_de_urz,zamora,zamora,castilla_y_leon,castilla_y_leon,brime_de_urz/zamora,Zamora,Brime de Urz
5909,bustillo_del_oro,bustillo_del_oro,zamora,zamora,castilla_y_leon,castilla_y_leon,bustillo_del_oro/zamora,Zamora,Bustillo del Oro
5910,cabanas_de_sayago,cabanas_de_sayago,zamora,zamora,castilla_y_leon,castilla_y_leon,cabanas_de_sayago/zamora,Zamora,Cabañas de Sayago
5911,calzadilla_de_tera,calzadilla_de_tera,zamora,zamora,castilla_y_leon,castilla_y_leon,calzadilla_de_tera/zamora,Zamora,Calzadilla de Tera
5912,camarzana_de_tera,camarzana_de_tera,zamora,zamora,castilla_y_leon,castilla_y_leon,camarzana_de_tera/zamora,Zamora,Camarzana de Tera
5913,canizal,canizal,zamora,zamora,castilla_y_leon,castilla_y_leon,canizal/zamora,Zamora,Cañizal
5914,canizo,canizo,zamora,zamora,castilla_y_leon,castilla_y_leon,canizo/zamora,Zamora,Cañizo
5915,carbajales_de_alba,carbajales_de_alba,zamora,zamora,castilla_y_leon,castilla_y_leon,carbajales_de_alba/zamora,Zamora,Carbajales de Alba
5916,casaseca_de_campean,casaseca_de_campean,zamora,zamora,castilla_y_leon,castilla_y_leon,casaseca_de_campean/zamora,Zamora,Casaseca de Campeán
5917,castrillo_de_la_guarena,castrillo_de_la_guarena,zamora,zamora,castilla_y_leon,castilla_y_leon,castrillo_de_la_guarena/zamora,Zamora,Castrillo de la Guareña
5918,castrogonzalo,castrogonzalo,zamora,zamora,castilla_y_leon,castilla_y_leon,castrogonzalo/zamora,Zamora,Castrogonzalo
5919,castronuevo,castronuevo,zamora,zamora,castilla_y_leon,castilla_y_leon,castronuevo/zamora,Zamora,Castronuevo
5920,castroverde_de_campos,castroverde_de_campos,zamora,zamora,castilla_y_leon,castilla_y_leon,castroverde_de_campos/zamora,Zamora,Castroverde de Campos
5921,cazurra,cazurra,zamora,zamora,castilla_y_leon,castilla_y_leon,cazurra/zamora,Zamora,Cazurra
5922,cerecinos_de_campos,cerecinos_de_campos,zamora,zamora,castilla_y_leon,castilla_y_leon,cerecinos_de_campos/zamora,Zamora,Cerecinos de Campos
5923,cerecinos_del_carrizal,cerecinos_del_carrizal,zamora,zamora,castilla_y_leon,castilla_y_leon,cerecinos_del_carrizal/zamora,Zamora,Cerecinos del Carrizal
5924,cernadilla,cernadilla,zamora,zamora,castilla_y_leon,castilla_y_leon,cernadilla/zamora,Zamora,Cernadilla
5925,cobreros,cobreros,zamora,zamora,castilla_y_leon,castilla_y_leon,cobreros/zamora,Zamora,Cobreros
5926,coomonte,coomonte,zamora,zamora,castilla_y_leon,castilla_y_leon,coomonte/zamora,Zamora,Coomonte
5927,coreses,coreses,zamora,zamora,castilla_y_leon,castilla_y_leon,coreses/zamora,Zamora,Coreses
5928,corrales_del_vino,corrales_del_vino,zamora,zamora,castilla_y_leon,castilla_y_leon,corrales_del_vino/zamora,Zamora,Corrales del Vino
5929,cotanes_del_monte,cotanes_del_monte,zamora,zamora,castilla_y_leon,castilla_y_leon,cotanes_del_monte/zamora,Zamora,Cotanes del Monte
5930,cubillos,cubillos,zamora,zamora,castilla_y_leon,castilla_y_leon,cubillos/zamora,Zamora,Cubillos
5931,cubo_de_benavente,cubo_de_benavente,zamora,zamora,castilla_y_leon,castilla_y_leon,cubo_de_benavente/zamora,Zamora,Cubo de Benavente
5932,el_cubo_de_tierra_del_vino,el_cubo_de_tierra_del_vino,zamora,zamora,castilla_y_leon,castilla_y_leon,el_cubo_de_tierra_del_vino/zamora,Zamora,El Cubo de Tierra del Vino
5933,cuelgamures,cuelgamures,zamora,zamora,castilla_y_leon,castilla_y_leon,cuelgamures/zamora,Zamora,Cuelgamures
5934,entrala,entrala,zamora,zamora,castilla_y_leon,castilla_y_leon,entrala/zamora,Zamora,Entrala
5935,espadanedo,espadanedo,zamora,zamora,castilla_y_leon,castilla_y_leon,espadanedo/zamora,Zamora,Espadañedo
5936,faramontanos_de_tabara,faramontanos_de_tabara,zamora,zamora,castilla_y_leon,castilla_y_leon,faramontanos_de_tabara/zamora,Zamora,Faramontanos de Tábara
5937,fariza,fariza,zamora,zamora,castilla_y_leon,castilla_y_leon,fariza/zamora,Zamora,Fariza
5938,fermoselle,fermoselle,zamora,zamora,castilla_y_leon,castilla_y_leon,fermoselle/zamora,Zamora,Fermoselle
5939,ferreras_de_abajo,ferreras_de_abajo,zamora,zamora,castilla_y_leon,castilla_y_leon,ferreras_de_abajo/zamora,Zamora,Ferreras de Abajo
5940,ferreras_de_arriba,ferreras_de_arriba,zamora,zamora,castilla_y_leon,castilla_y_leon,ferreras_de_arriba/zamora,Zamora,Ferreras de Arriba
5941,ferreruela,ferreruela,zamora,zamora,castilla_y_leon,castilla_y_leon,ferreruela/zamora,Zamora,Ferreruela
5942,figueruela_de_arriba,figueruela_de_arriba,zamora,zamora,castilla_y_leon,castilla_y_leon,figueruela_de_arriba/zamora,Zamora,Figueruela de Arriba
5943,fonfria,fonfria,zamora,zamora,castilla_y_leon,castilla_y_leon,fonfria/zamora,Zamora,Fonfría
5944,fresno_de_la_polvorosa,fresno_de_la_polvorosa,zamora,zamora,castilla_y_leon,castilla_y_leon,fresno_de_la_polvorosa/zamora,Zamora,Fresno de la Polvorosa
5945,fresno_de_la_ribera,fresno_de_la_ribera,zamora,zamora,castilla_y_leon,castilla_y_leon,fresno_de_la_ribera/zamora,Zamora,Fresno de la Ribera
5946,fresno_de_sayago,fresno_de_sayago,zamora,zamora,castilla_y_leon,castilla_y_leon,fresno_de_sayago/zamora,Zamora,Fresno de Sayago
5947,fuente_encalada,fuente_encalada,zamora,zamora,castilla_y_leon,castilla_y_leon,fuente_encalada/zamora,Zamora,Fuente Encalada
5948,fuentelapena,fuentelapena,zamora,zamora,castilla_y_leon,castilla_y_leon,fuentelapena/zamora,Zamora,Fuentelapeña
5949,fuentesauco,fuentesauco,zamora,zamora,castilla_y_leon,castilla_y_leon,fuentesauco/zamora,Zamora,Fuentesaúco
5950,fuentes_de_ropel,fuentes_de_ropel,zamora,zamora,castilla_y_leon,castilla_y_leon,fuentes_de_ropel/zamora,Zamora,Fuentes de Ropel
5951,fuentesecas,fuentesecas,zamora,zamora,castilla_y_leon,castilla_y_leon,fuentesecas/zamora,Zamora,Fuentesecas
5952,fuentespreadas,fuentespreadas,zamora,zamora,castilla_y_leon,castilla_y_leon,fuentespreadas/zamora,Zamora,Fuentespreadas
5953,galende,galende,zamora,zamora,castilla_y_leon,castilla_y_leon,galende/zamora,Zamora,Galende
5954,gallegos_del_rio,gallegos_del_rio,zamora,zamora,castilla_y_leon,castilla_y_leon,gallegos_del_rio/zamora,Zamora,Gallegos del Río
5955,granja_de_moreruela,granja_de_moreruela,zamora,zamora,castilla_y_leon,castilla_y_leon,granja_de_moreruela/zamora,Zamora,Granja de Moreruela
5956,granucillo,granucillo,zamora,zamora,castilla_y_leon,castilla_y_leon,granucillo/zamora,Zamora,Granucillo
5957,guarrate,guarrate,zamora,zamora,castilla_y_leon,castilla_y_leon,guarrate/zamora,Zamora,Guarrate
5958,hermisende,hermisende,zamora,zamora,castilla_y_leon,castilla_y_leon,hermisende/zamora,Zamora,Hermisende
5959,la_hiniesta,la_hiniesta,zamora,zamora,castilla_y_leon,castilla_y_leon,la_hiniesta/zamora,Zamora,La Hiniesta
5960,justel,justel,zamora,zamora,castilla_y_leon,castilla_y_leon,justel/zamora,Zamora,Justel
5961,losacino,losacino,zamora,zamora,castilla_y_leon,castilla_y_leon,losacino/zamora,Zamora,Losacino
5962,lubian,lubian,zamora,zamora,castilla_y_leon,castilla_y_leon,lubian/zamora,Zamora,Lubián
5963,el_maderal,el_maderal,zamora,zamora,castilla_y_leon,castilla_y_leon,el_maderal/zamora,Zamora,El Maderal
5964,madridanos,madridanos,zamora,zamora,castilla_y_leon,castilla_y_leon,madridanos/zamora,Zamora,Madridanos
5965,mahide,mahide,zamora,zamora,castilla_y_leon,castilla_y_leon,mahide/zamora,Zamora,Mahide
5966,malva,malva,zamora,zamora,castilla_y_leon,castilla_y_leon,malva/zamora,Zamora,Malva
5967,manganeses_de_la_lampreana,manganeses_de_la_lampreana,zamora,zamora,castilla_y_leon,castilla_y_leon,manganeses_de_la_lampreana/zamora,Zamora,Manganeses de la Lampreana
5968,manganeses_de_la_polvorosa,manganeses_de_la_polvorosa,zamora,zamora,castilla_y_leon,castilla_y_leon,manganeses_de_la_polvorosa/zamora,Zamora,Manganeses de la Polvorosa
5969,manzanal_de_arriba,manzanal_de_arriba,zamora,zamora,castilla_y_leon,castilla_y_leon,manzanal_de_arriba/zamora,Zamora,Manzanal de Arriba
5970,manzanal_del_barco,manzanal_del_barco,zamora,zamora,castilla_y_leon,castilla_y_leon,manzanal_del_barco/zamora,Zamora,Manzanal del Barco
5971,manzanal_de_los_infantes,manzanal_de_los_infantes,zamora,zamora,castilla_y_leon,castilla_y_leon,manzanal_de_los_infantes/zamora,Zamora,Manzanal de los Infantes
5972,matilla_de_arzon,matilla_de_arzon,zamora,zamora,castilla_y_leon,castilla_y_leon,matilla_de_arzon/zamora,Zamora,Matilla de Arzón
5973,mayalde,mayalde,zamora,zamora,castilla_y_leon,castilla_y_leon,mayalde/zamora,Zamora,Mayalde
5974,micereces_de_tera,micereces_de_tera,zamora,zamora,castilla_y_leon,castilla_y_leon,micereces_de_tera/zamora,Zamora,Micereces de Tera
5975,molacillos,molacillos,zamora,zamora,castilla_y_leon,castilla_y_leon,molacillos/zamora,Zamora,Molacillos
5976,mombuey,mombuey,zamora,zamora,castilla_y_leon,castilla_y_leon,mombuey/zamora,Zamora,Mombuey
5977,montamarta,montamarta,zamora,zamora,castilla_y_leon,castilla_y_leon,montamarta/zamora,Zamora,Montamarta
5978,moral_de_sayago,moral_de_sayago,zamora,zamora,castilla_y_leon,castilla_y_leon,moral_de_sayago/zamora,Zamora,Moral de Sayago
5979,moraleja_del_vino,moraleja_del_vino,zamora,zamora,castilla_y_leon,castilla_y_leon,moraleja_del_vino/zamora,Zamora,Moraleja del Vino
5980,morales_del_vino,morales_del_vino,zamora,zamora,castilla_y_leon,castilla_y_leon,morales_del_vino/zamora,Zamora,Morales del Vino
5981,morales_de_toro,morales_de_toro,zamora,zamora,castilla_y_leon,castilla_y_leon,morales_de_toro/zamora,Zamora,Morales de Toro
5982,morales_de_valverde,morales_de_valverde,zamora,zamora,castilla_y_leon,castilla_y_leon,morales_de_valverde/zamora,Zamora,Morales de Valverde
5983,moralina,moralina,zamora,zamora,castilla_y_leon,castilla_y_leon,moralina/zamora,Zamora,Moralina
5984,moreruela_de_los_infanzones,moreruela_de_los_infanzones,zamora,zamora,castilla_y_leon,castilla_y_leon,moreruela_de_los_infanzones/zamora,Zamora,Moreruela de los Infanzones
5985,moreruela_de_tabara,moreruela_de_tabara,zamora,zamora,castilla_y_leon,castilla_y_leon,moreruela_de_tabara/zamora,Zamora,Moreruela de Tábara
5986,muelas_de_los_caballeros,muelas_de_los_caballeros,zamora,zamora,castilla_y_leon,castilla_y_leon,muelas_de_los_caballeros/zamora,Zamora,Muelas de los Caballeros
5987,muelas_del_pan,muelas_del_pan,zamora,zamora,castilla_y_leon,castilla_y_leon,muelas_del_pan/zamora,Zamora,Muelas del Pan
5988,muga_de_sayago,muga_de_sayago,zamora,zamora,castilla_y_leon,castilla_y_leon,muga_de_sayago/zamora,Zamora,Muga de Sayago
5989,olmillos_de_castro,olmillos_de_castro,zamora,zamora,castilla_y_leon,castilla_y_leon,olmillos_de_castro/zamora,Zamora,Olmillos de Castro
5990,otero_de_bodas,otero_de_bodas,zamora,zamora,castilla_y_leon,castilla_y_leon,otero_de_bodas/zamora,Zamora,Otero de Bodas
5991,pajares_de_la_lampreana,pajares_de_la_lampreana,zamora,zamora,castilla_y_leon,castilla_y_leon,pajares_de_la_lampreana/zamora,Zamora,Pajares de la Lampreana
5992,palacios_de_sanabria,palacios_de_sanabria,zamora,zamora,castilla_y_leon,castilla_y_leon,palacios_de_sanabria/zamora,Zamora,Palacios de Sanabria
5993,pedralba_de_la_praderia,pedralba_de_la_praderia,zamora,zamora,castilla_y_leon,castilla_y_leon,pedralba_de_la_praderia/zamora,Zamora,Pedralba de la Pradería
5994,el_pego,el_pego,zamora,zamora,castilla_y_leon,castilla_y_leon,el_pego/zamora,Zamora,El Pego
5995,peleagonzalo,peleagonzalo,zamora,zamora,castilla_y_leon,castilla_y_leon,peleagonzalo/zamora,Zamora,Peleagonzalo
5996,penausende,penausende,zamora,zamora,castilla_y_leon,castilla_y_leon,penausende/zamora,Zamora,Peñausende
5997,el_perdigon,el_perdigon,zamora,zamora,castilla_y_leon,castilla_y_leon,el_perdigon/zamora,Zamora,El Perdigón
5998,pereruela,pereruela,zamora,zamora,castilla_y_leon,castilla_y_leon,pereruela/zamora,Zamora,Pereruela
5999,perilla_de_castro,perilla_de_castro,zamora,zamora,castilla_y_leon,castilla_y_leon,perilla_de_castro/zamora,Zamora,Perilla de Castro
6000,pias,pias,zamora,zamora,castilla_y_leon,castilla_y_leon,pias/zamora,Zamora,Pías
6001,piedrahita_de_castro,piedrahita_de_castro,zamora,zamora,castilla_y_leon,castilla_y_leon,piedrahita_de_castro/zamora,Zamora,Piedrahita de Castro
6002,pinilla_de_toro,pinilla_de_toro,zamora,zamora,castilla_y_leon,castilla_y_leon,pinilla_de_toro/zamora,Zamora,Pinilla de Toro
6003,el_pinero,el_pinero,zamora,zamora,castilla_y_leon,castilla_y_leon,el_pinero/zamora,Zamora,El Piñero
6004,pobladura_del_valle,pobladura_del_valle,zamora,zamora,castilla_y_leon,castilla_y_leon,pobladura_del_valle/zamora,Zamora,Pobladura del Valle
6005,porto,porto,zamora,zamora,castilla_y_leon,castilla_y_leon,porto/zamora,Zamora,Porto
6006,pozoantiguo,pozoantiguo,zamora,zamora,castilla_y_leon,castilla_y_leon,pozoantiguo/zamora,Zamora,Pozoantiguo
6007,prado,prado,zamora,zamora,castilla_y_leon,castilla_y_leon,prado/zamora,Zamora,Prado
6008,puebla_de_sanabria,puebla_de_sanabria,zamora,zamora,castilla_y_leon,castilla_y_leon,puebla_de_sanabria/zamora,Zamora,Puebla de Sanabria
6009,pueblica_de_valverde,pueblica_de_valverde,zamora,zamora,castilla_y_leon,castilla_y_leon,pueblica_de_valverde/zamora,Zamora,Pueblica de Valverde
6010,quiruelas_de_vidriales,quiruelas_de_vidriales,zamora,zamora,castilla_y_leon,castilla_y_leon,quiruelas_de_vidriales/zamora,Zamora,Quiruelas de Vidriales
6011,rabanales,rabanales,zamora,zamora,castilla_y_leon,castilla_y_leon,rabanales/zamora,Zamora,Rabanales
6012,rabano_de_aliste,rabano_de_aliste,zamora,zamora,castilla_y_leon,castilla_y_leon,rabano_de_aliste/zamora,Zamora,Rábano de Aliste
6013,revellinos,revellinos,zamora,zamora,castilla_y_leon,castilla_y_leon,revellinos/zamora,Zamora,Revellinos
6014,riofrio_de_aliste,riofrio_de_aliste,zamora,zamora,castilla_y_leon,castilla_y_leon,riofrio_de_aliste/zamora,Zamora,Riofrío de Aliste
6015,rionegro_del_puente,rionegro_del_puente,zamora,zamora,castilla_y_leon,castilla_y_leon,rionegro_del_puente/zamora,Zamora,Rionegro del Puente
6016,robleda_cervantes,robleda_cervantes,zamora,zamora,castilla_y_leon,castilla_y_leon,robleda_cervantes/zamora,Zamora,Robleda-Cervantes
6017,rosinos_de_la_requejada,rosinos_de_la_requejada,zamora,zamora,castilla_y_leon,castilla_y_leon,rosinos_de_la_requejada/zamora,Zamora,Rosinos de la Requejada
6018,san_cebrian_de_castro,san_cebrian_de_castro,zamora,zamora,castilla_y_leon,castilla_y_leon,san_cebrian_de_castro/zamora,Zamora,San Cebrián de Castro
6019,san_cristobal_de_entrevinas,san_cristobal_de_entrevinas,zamora,zamora,castilla_y_leon,castilla_y_leon,san_cristobal_de_entrevinas/zamora,Zamora,San Cristóbal de Entreviñas
6020,san_esteban_del_molar,san_esteban_del_molar,zamora,zamora,castilla_y_leon,castilla_y_leon,san_esteban_del_molar/zamora,Zamora,San Esteban del Molar
6021,san_justo,san_justo,zamora,zamora,castilla_y_leon,castilla_y_leon,san_justo/zamora,Zamora,San Justo
6022,san_martin_de_valderaduey,san_martin_de_valderaduey,zamora,zamora,castilla_y_leon,castilla_y_leon,san_martin_de_valderaduey/zamora,Zamora,San Martín de Valderaduey
6023,san_miguel_del_valle,san_miguel_del_valle,zamora,zamora,castilla_y_leon,castilla_y_leon,san_miguel_del_valle/zamora,Zamora,San Miguel del Valle
6024,san_pedro_de_ceque,san_pedro_de_ceque,zamora,zamora,castilla_y_leon,castilla_y_leon,san_pedro_de_ceque/zamora,Zamora,San Pedro de Ceque
6025,san_pedro_de_la_nave_almendra,san_pedro_de_la_nave_almendra,zamora,zamora,castilla_y_leon,castilla_y_leon,san_pedro_de_la_nave_almendra/zamora,Zamora,San Pedro de la Nave-Almendra
6026,santa_clara_de_avedillo,santa_clara_de_avedillo,zamora,zamora,castilla_y_leon,castilla_y_leon,santa_clara_de_avedillo/zamora,Zamora,Santa Clara de Avedillo
6027,santa_cristina_de_la_polvorosa,santa_cristina_de_la_polvorosa,zamora,zamora,castilla_y_leon,castilla_y_leon,santa_cristina_de_la_polvorosa/zamora,Zamora,Santa Cristina de la Polvorosa
6028,santa_eufemia_del_barco,santa_eufemia_del_barco,zamora,zamora,castilla_y_leon,castilla_y_leon,santa_eufemia_del_barco/zamora,Zamora,Santa Eufemia del Barco
6029,santibanez_de_tera,santibanez_de_tera,zamora,zamora,castilla_y_leon,castilla_y_leon,santibanez_de_tera/zamora,Zamora,Santibáñez de Tera
6030,santovenia,santovenia,zamora,zamora,castilla_y_leon,castilla_y_leon,santovenia/zamora,Zamora,Santovenia
6031,san_vitero,san_vitero,zamora,zamora,castilla_y_leon,castilla_y_leon,san_vitero/zamora,Zamora,San Vitero
6032,sanzoles,sanzoles,zamora,zamora,castilla_y_leon,castilla_y_leon,sanzoles/zamora,Zamora,Sanzoles
6033,tabara,tabara,zamora,zamora,castilla_y_leon,castilla_y_leon,tabara/zamora,Zamora,Tábara
6034,toro,toro,zamora,zamora,castilla_y_leon,castilla_y_leon,toro/zamora,Zamora,Toro
6035,la_torre_del_valle,la_torre_del_valle,zamora,zamora,castilla_y_leon,castilla_y_leon,la_torre_del_valle/zamora,Zamora,La Torre del Valle
6036,torregamones,torregamones,zamora,zamora,castilla_y_leon,castilla_y_leon,torregamones/zamora,Zamora,Torregamones
6037,torres_del_carrizal,torres_del_carrizal,zamora,zamora,castilla_y_leon,castilla_y_leon,torres_del_carrizal/zamora,Zamora,Torres del Carrizal
6038,trabazos,trabazos,zamora,zamora,castilla_y_leon,castilla_y_leon,trabazos/zamora,Zamora,Trabazos
6039,vadillo_de_la_guarena,vadillo_de_la_guarena,zamora,zamora,castilla_y_leon,castilla_y_leon,vadillo_de_la_guarena/zamora,Zamora,Vadillo de la Guareña
6040,valdefinjas,valdefinjas,zamora,zamora,castilla_y_leon,castilla_y_leon,valdefinjas/zamora,Zamora,Valdefinjas
6041,vallesa_de_la_guarena,vallesa_de_la_guarena,zamora,zamora,castilla_y_leon,castilla_y_leon,vallesa_de_la_guarena/zamora,Zamora,Vallesa de la Guareña
6042,vega_de_villalobos,vega_de_villalobos,zamora,zamora,castilla_y_leon,castilla_y_leon,vega_de_villalobos/zamora,Zamora,Vega de Villalobos
6043,venialbo,venialbo,zamora,zamora,castilla_y_leon,castilla_y_leon,venialbo/zamora,Zamora,Venialbo
6044,vezdemarban,vezdemarban,zamora,zamora,castilla_y_leon,castilla_y_leon,vezdemarban/zamora,Zamora,Vezdemarbán
6045,villabrazaro,villabrazaro,zamora,zamora,castilla_y_leon,castilla_y_leon,villabrazaro/zamora,Zamora,Villabrázaro
6046,villadepera,villadepera,zamora,zamora,castilla_y_leon,castilla_y_leon,villadepera/zamora,Zamora,Villadepera
6047,villaescusa,villaescusa,zamora,zamora,castilla_y_leon,castilla_y_leon,villaescusa/zamora,Zamora,Villaescusa
6048,villafafila,villafafila,zamora,zamora,castilla_y_leon,castilla_y_leon,villafafila/zamora,Zamora,Villafáfila
6049,villaferruena,villaferruena,zamora,zamora,castilla_y_leon,castilla_y_leon,villaferruena/zamora,Zamora,Villaferrueña
6050,villalazan,villalazan,zamora,zamora,castilla_y_leon,castilla_y_leon,villalazan/zamora,Zamora,Villalazán
6051,villalcampo,villalcampo,zamora,zamora,castilla_y_leon,castilla_y_leon,villalcampo/zamora,Zamora,Villalcampo
6052,villalobos,villalobos,zamora,zamora,castilla_y_leon,castilla_y_leon,villalobos/zamora,Zamora,Villalobos
6053,villalonso,villalonso,zamora,zamora,castilla_y_leon,castilla_y_leon,villalonso/zamora,Zamora,Villalonso
6054,villalpando,villalpando,zamora,zamora,castilla_y_leon,castilla_y_leon,villalpando/zamora,Zamora,Villalpando
6055,villamayor_de_campos,villamayor_de_campos,zamora,zamora,castilla_y_leon,castilla_y_leon,villamayor_de_campos/zamora,Zamora,Villamayor de Campos
6056,villanueva_del_campo,villanueva_del_campo,zamora,zamora,castilla_y_leon,castilla_y_leon,villanueva_del_campo/zamora,Zamora,Villanueva del Campo
