,postal_code,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province_es,cities_es/province,cities_es/ccaa_es,cities_es/ccaa,cities/province_es,province_es/ccaa_es,province_es/ccaa,province/ccaa_es,province/ccaa
9266,44730,martin del rio,martin del rio,teruel,teruel,aragon,aragon,martin del rio/teruel,martin del rio/teruel,martin del rio/aragon,martin del rio/aragon,martin del rio/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9267,44740,vivel del rio martin,vivel del rio martin,teruel,teruel,aragon,aragon,vivel del rio martin/teruel,vivel del rio martin/teruel,vivel del rio martin/aragon,vivel del rio martin/aragon,vivel del rio martin/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9268,44741,fuenferrada,fuenferrada,teruel,teruel,aragon,aragon,fuenferrada/teruel,fuenferrada/teruel,fuenferrada/aragon,fuenferrada/aragon,fuenferrada/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9269,44742,vivel del rio martin,vivel del rio martin,teruel,teruel,aragon,aragon,vivel del rio martin/teruel,vivel del rio martin/teruel,vivel del rio martin/aragon,vivel del rio martin/aragon,vivel del rio martin/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9270,44750,martin del rio,martin del rio,teruel,teruel,aragon,aragon,martin del rio/teruel,martin del rio/teruel,martin del rio/aragon,martin del rio/aragon,martin del rio/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9271,44760,utrillas,utrillas,teruel,teruel,aragon,aragon,utrillas/teruel,utrillas/teruel,utrillas/aragon,utrillas/aragon,utrillas/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9272,44769,utrillas,utrillas,teruel,teruel,aragon,aragon,utrillas/teruel,utrillas/teruel,utrillas/aragon,utrillas/aragon,utrillas/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9273,44770,escucha,escucha,teruel,teruel,aragon,aragon,escucha/teruel,escucha/teruel,escucha/aragon,escucha/aragon,escucha/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9274,44779,escucha,escucha,teruel,teruel,aragon,aragon,escucha/teruel,escucha/teruel,escucha/aragon,escucha/aragon,escucha/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9275,44780,muniesa,muniesa,teruel,teruel,aragon,aragon,muniesa/teruel,muniesa/teruel,muniesa/aragon,muniesa/aragon,muniesa/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9276,44790,blesa,blesa,teruel,teruel,aragon,aragon,blesa/teruel,blesa/teruel,blesa/aragon,blesa/aragon,blesa/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9277,44791,cortes de aragon,cortes de aragon,teruel,teruel,aragon,aragon,cortes de aragon/teruel,cortes de aragon/teruel,cortes de aragon/aragon,cortes de aragon/aragon,cortes de aragon/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9278,44792,alcaine,alcaine,teruel,teruel,aragon,aragon,alcaine/teruel,alcaine/teruel,alcaine/aragon,alcaine/aragon,alcaine/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9279,44793,salcedillo,salcedillo,teruel,teruel,aragon,aragon,salcedillo/teruel,salcedillo/teruel,salcedillo/aragon,salcedillo/aragon,salcedillo/teruel,teruel/aragon,teruel/aragon,teruel/aragon,teruel/aragon
9280,45001,toledo,toledo,toledo,toledo,castilla la mancha,castilla la mancha,toledo/toledo,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9281,45002,toledo,toledo,toledo,toledo,castilla la mancha,castilla la mancha,toledo/toledo,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9282,45003,toledo,toledo,toledo,toledo,castilla la mancha,castilla la mancha,toledo/toledo,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9283,45004,toledo,toledo,toledo,toledo,castilla la mancha,castilla la mancha,toledo/toledo,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9284,45005,toledo,toledo,toledo,toledo,castilla la mancha,castilla la mancha,toledo/toledo,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9285,45006,toledo,toledo,toledo,toledo,castilla la mancha,castilla la mancha,toledo/toledo,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9286,45007,toledo,toledo,toledo,toledo,castilla la mancha,castilla la mancha,toledo/toledo,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9287,45008,toledo,toledo,toledo,toledo,castilla la mancha,castilla la mancha,toledo/toledo,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9288,45100,sonseca,sonseca,toledo,toledo,castilla la mancha,castilla la mancha,sonseca/toledo,sonseca/toledo,sonseca/castilla la mancha,sonseca/castilla la mancha,sonseca/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9289,45109,orgaz,orgaz,toledo,toledo,castilla la mancha,castilla la mancha,orgaz/toledo,orgaz/toledo,orgaz/castilla la mancha,orgaz/castilla la mancha,orgaz/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9290,45110,ajofrin,ajofrin,toledo,toledo,castilla la mancha,castilla la mancha,ajofrin/toledo,ajofrin/toledo,ajofrin/castilla la mancha,ajofrin/castilla la mancha,ajofrin/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9291,45111,cobisa,cobisa,toledo,toledo,castilla la mancha,castilla la mancha,cobisa/toledo,cobisa/toledo,cobisa/castilla la mancha,cobisa/castilla la mancha,cobisa/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9292,45112,burguillos de toledo,burguillos de toledo,toledo,toledo,castilla la mancha,castilla la mancha,burguillos de toledo/toledo,burguillos de toledo/toledo,burguillos de toledo/castilla la mancha,burguillos de toledo/castilla la mancha,burguillos de toledo/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9293,45113,chueca,chueca,toledo,toledo,castilla la mancha,castilla la mancha,chueca/toledo,chueca/toledo,chueca/castilla la mancha,chueca/castilla la mancha,chueca/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9294,45114,mazarambroz,mazarambroz,toledo,toledo,castilla la mancha,castilla la mancha,mazarambroz/toledo,mazarambroz/toledo,mazarambroz/castilla la mancha,mazarambroz/castilla la mancha,mazarambroz/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9295,45120,menasalbas,menasalbas,toledo,toledo,castilla la mancha,castilla la mancha,menasalbas/toledo,menasalbas/toledo,menasalbas/castilla la mancha,menasalbas/castilla la mancha,menasalbas/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9296,45121,menasalbas,menasalbas,toledo,toledo,castilla la mancha,castilla la mancha,menasalbas/toledo,menasalbas/toledo,menasalbas/castilla la mancha,menasalbas/castilla la mancha,menasalbas/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9297,45122,arges,arges,toledo,toledo,castilla la mancha,castilla la mancha,arges/toledo,arges/toledo,arges/castilla la mancha,arges/castilla la mancha,arges/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9298,45123,layos,layos,toledo,toledo,castilla la mancha,castilla la mancha,layos/toledo,layos/toledo,layos/castilla la mancha,layos/castilla la mancha,layos/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9299,45124,casasbuenas,casasbuenas,toledo,toledo,castilla la mancha,castilla la mancha,casasbuenas/toledo,casasbuenas/toledo,casasbuenas/castilla la mancha,casasbuenas/castilla la mancha,casasbuenas/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9300,45125,pulgar,pulgar,toledo,toledo,castilla la mancha,castilla la mancha,pulgar/toledo,pulgar/toledo,pulgar/castilla la mancha,pulgar/castilla la mancha,pulgar/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9301,45126,cuerva,cuerva,toledo,toledo,castilla la mancha,castilla la mancha,cuerva/toledo,cuerva/toledo,cuerva/castilla la mancha,cuerva/castilla la mancha,cuerva/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9302,45127,las ventas con pena aguilera,las ventas con pena aguilera,toledo,toledo,castilla la mancha,castilla la mancha,las ventas con pena aguilera/toledo,las ventas con pena aguilera/toledo,las ventas con pena aguilera/castilla la mancha,las ventas con pena aguilera/castilla la mancha,las ventas con pena aguilera/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9303,45128,menasalbas,menasalbas,toledo,toledo,castilla la mancha,castilla la mancha,menasalbas/toledo,menasalbas/toledo,menasalbas/castilla la mancha,menasalbas/castilla la mancha,menasalbas/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9304,45130,los navalucillos,los navalucillos,toledo,toledo,castilla la mancha,castilla la mancha,los navalucillos/toledo,los navalucillos/toledo,los navalucillos/castilla la mancha,los navalucillos/castilla la mancha,los navalucillos/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9305,45138,los navalucillos,los navalucillos,toledo,toledo,castilla la mancha,castilla la mancha,los navalucillos/toledo,los navalucillos/toledo,los navalucillos/castilla la mancha,los navalucillos/castilla la mancha,los navalucillos/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9306,45139,los navalucillos,los navalucillos,toledo,toledo,castilla la mancha,castilla la mancha,los navalucillos/toledo,los navalucillos/toledo,los navalucillos/castilla la mancha,los navalucillos/castilla la mancha,los navalucillos/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9307,45140,los navalmorales,los navalmorales,toledo,toledo,castilla la mancha,castilla la mancha,los navalmorales/toledo,los navalmorales/toledo,los navalmorales/castilla la mancha,los navalmorales/castilla la mancha,los navalmorales/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9308,45150,navahermosa,navahermosa,toledo,toledo,castilla la mancha,castilla la mancha,navahermosa/toledo,navahermosa/toledo,navahermosa/castilla la mancha,navahermosa/castilla la mancha,navahermosa/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9309,45159,hontanar,hontanar,toledo,toledo,castilla la mancha,castilla la mancha,hontanar/toledo,hontanar/toledo,hontanar/castilla la mancha,hontanar/castilla la mancha,hontanar/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9310,45160,guadamur,guadamur,toledo,toledo,castilla la mancha,castilla la mancha,guadamur/toledo,guadamur/toledo,guadamur/castilla la mancha,guadamur/castilla la mancha,guadamur/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9311,45161,polan,polan,toledo,toledo,castilla la mancha,castilla la mancha,polan/toledo,polan/toledo,polan/castilla la mancha,polan/castilla la mancha,polan/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9312,45162,noez,noez,toledo,toledo,castilla la mancha,castilla la mancha,noez/toledo,noez/toledo,noez/castilla la mancha,noez/castilla la mancha,noez/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9313,45163,totanes,totanes,toledo,toledo,castilla la mancha,castilla la mancha,totanes/toledo,totanes/toledo,totanes/castilla la mancha,totanes/castilla la mancha,totanes/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9314,45164,galvez,galvez,toledo,toledo,castilla la mancha,castilla la mancha,galvez/toledo,galvez/toledo,galvez/castilla la mancha,galvez/castilla la mancha,galvez/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9315,45165,san martin de montalban,san martin de montalban,toledo,toledo,castilla la mancha,castilla la mancha,san martin de montalban/toledo,san martin de montalban/toledo,san martin de montalban/castilla la mancha,san martin de montalban/castilla la mancha,san martin de montalban/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9316,45170,san martin de pusa,san martin de pusa,toledo,toledo,castilla la mancha,castilla la mancha,san martin de pusa/toledo,san martin de pusa/toledo,san martin de pusa/castilla la mancha,san martin de pusa/castilla la mancha,san martin de pusa/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9317,45179,villarejo de montalban,villarejo de montalban,toledo,toledo,castilla la mancha,castilla la mancha,villarejo de montalban/toledo,villarejo de montalban/toledo,villarejo de montalban/castilla la mancha,villarejo de montalban/castilla la mancha,villarejo de montalban/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9318,45180,camarena,camarena,toledo,toledo,castilla la mancha,castilla la mancha,camarena/toledo,camarena/toledo,camarena/castilla la mancha,camarena/castilla la mancha,camarena/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9319,45181,camarenilla,camarenilla,toledo,toledo,castilla la mancha,castilla la mancha,camarenilla/toledo,camarenilla/toledo,camarenilla/castilla la mancha,camarenilla/castilla la mancha,camarenilla/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9320,45182,arcicollar,arcicollar,toledo,toledo,castilla la mancha,castilla la mancha,arcicollar/toledo,arcicollar/toledo,arcicollar/castilla la mancha,arcicollar/castilla la mancha,arcicollar/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9321,45183,las ventas de retamosa,las ventas de retamosa,toledo,toledo,castilla la mancha,castilla la mancha,las ventas de retamosa/toledo,las ventas de retamosa/toledo,las ventas de retamosa/castilla la mancha,las ventas de retamosa/castilla la mancha,las ventas de retamosa/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9322,45190,nambroca,nambroca,toledo,toledo,castilla la mancha,castilla la mancha,nambroca/toledo,nambroca/toledo,nambroca/castilla la mancha,nambroca/castilla la mancha,nambroca/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9323,45191,nambroca,nambroca,toledo,toledo,castilla la mancha,castilla la mancha,nambroca/toledo,nambroca/toledo,nambroca/castilla la mancha,nambroca/castilla la mancha,nambroca/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9324,45200,illescas,illescas,toledo,toledo,castilla la mancha,castilla la mancha,illescas/toledo,illescas/toledo,illescas/castilla la mancha,illescas/castilla la mancha,illescas/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9325,45210,yuncos,yuncos,toledo,toledo,castilla la mancha,castilla la mancha,yuncos/toledo,yuncos/toledo,yuncos/castilla la mancha,yuncos/castilla la mancha,yuncos/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9326,45211,recas,recas,toledo,toledo,castilla la mancha,castilla la mancha,recas/toledo,recas/toledo,recas/castilla la mancha,recas/castilla la mancha,recas/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9327,45212,lominchar,lominchar,toledo,toledo,castilla la mancha,castilla la mancha,lominchar/toledo,lominchar/toledo,lominchar/castilla la mancha,lominchar/castilla la mancha,lominchar/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9328,45213,palomeque,palomeque,toledo,toledo,castilla la mancha,castilla la mancha,palomeque/toledo,palomeque/toledo,palomeque/castilla la mancha,palomeque/castilla la mancha,palomeque/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9329,45214,cedillo del condado,cedillo del condado,toledo,toledo,castilla la mancha,castilla la mancha,cedillo del condado/toledo,cedillo del condado/toledo,cedillo del condado/castilla la mancha,cedillo del condado/castilla la mancha,cedillo del condado/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9330,45215,el viso de san juan,el viso de san juan,toledo,toledo,castilla la mancha,castilla la mancha,el viso de san juan/toledo,el viso de san juan/toledo,el viso de san juan/castilla la mancha,el viso de san juan/castilla la mancha,el viso de san juan/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9331,45216,carranque,carranque,toledo,toledo,castilla la mancha,castilla la mancha,carranque/toledo,carranque/toledo,carranque/castilla la mancha,carranque/castilla la mancha,carranque/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9332,45217,ugena,ugena,toledo,toledo,castilla la mancha,castilla la mancha,ugena/toledo,ugena/toledo,ugena/castilla la mancha,ugena/castilla la mancha,ugena/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
9333,45220,yeles,yeles,toledo,toledo,castilla la mancha,castilla la mancha,yeles/toledo,yeles/toledo,yeles/castilla la mancha,yeles/castilla la mancha,yeles/toledo,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha,toledo/castilla la mancha
