M190_1,M190_2,M190_3,M190_4,M190_5,M190_6,M190_7,M190_8,M190_9,M190_10,M190_11,M190_12,M190_13,M190_14,M190_15,M190_16,M190_17,M190_18,M190_19,M190_20,M190_21,CCAA,PROV,SECTOR,SEXO,EJER,MODELO
49792,887089511.200000,38246.976440,876077424.060000,37368.240030,11012087.140000,878.736410,15709.290000,19.455870,12818093.050000,1746.735420,111367316.220000,6111.697780,227498073.220000,9941.030650,293455851.420000,11475.264320,235831139.350000,8646.990120,6103328.650000,305.802280,7,47,9,2,2018,190
18531,114434571.880000,9444.528380,106506398.730000,8588.125700,7928173.150000,856.402680,126067.400000,124.807950,10221865.410000,2211.667110,23806840.570000,2131.977410,28897180.070000,1999.200300,30862446.280000,1792.608460,19509188.130000,1102.130600,1010984.020000,82.136550,7,47,10,1,2018,190
23827,114732243.950000,13315.909540,103772907.200000,11767.967370,10959336.750000,1547.942170,77853.670000,114.528750,10857799.630000,2655.644150,27376218.610000,3113.194090,31037362.010000,3113.425290,29689099.170000,2810.174060,15162684.890000,1418.099430,531225.970000,90.843770,7,47,10,2,2018,190
3896,22981994.420000,2225.373290,18920845.780000,1611.212450,4061148.640000,614.160840,3220.220000,6.766230,1463204.680000,282.384390,4000170.710000,441.231430,6154955.250000,578.974310,6957244.180000,566.853630,4191408.510000,330.686100,211790.870000,18.477200,7,49,1,1,2018,190
1006,3625979.640000,501.109850,2718802.570000,277.627410,907177.070000,223.482440,10069.880000,5.984210,182244.080000,59.851970,659636.480000,114.652280,1303121.400000,156.935260,824521.480000,101.775100,635814.650000,59.911030,NULL,NULL,7,49,1,2,2018,190
901,20825992.520000,784.277530,20551864.340000,768.484010,274128.180000,15.793520,NULL,NULL,537525.610000,33.974640,2643023.680000,117.642920,6184707.090000,223.167400,6586355.710000,242.415280,4710249.440000,159.538010,164130.990000,7.539280,7,49,2,1,2018,190
173,2889290.910000,148.510270,2873563.410000,145.776680,15727.500000,2.733590,NULL,NULL,68052.700000,8.533270,568215.980000,35.735830,894140.600000,45.093320,676113.150000,35.003550,666724.460000,22.536600,16044.020000,1.607700,7,49,2,2,2018,190
5585,87345944.810000,4561.158940,84651860.230000,4347.542820,2694084.580000,213.616120,8162.520000,9.000000,4738896.430000,421.300810,19927784.820000,1134.737940,24546332.160000,1223.305980,23084527.450000,1055.198500,14279277.700000,689.875930,760963.730000,27.739780,7,49,3,1,2018,190
1988,23964198.310000,1609.593770,23141979.670000,1523.901400,822218.640000,85.692370,2485.410000,4.808170,860533.040000,111.666080,5310315.380000,366.498220,7838125.850000,488.836350,6073708.170000,393.523080,3815092.620000,235.658080,63937.840000,8.603790,7,49,3,2,2018,190
5513,65797810.420000,4020.687670,61474061.820000,3701.720770,4323748.600000,318.966900,NULL,NULL,1813629.890000,211.372340,10978123.750000,727.867610,20688760.220000,1157.965710,20492551.480000,1192.793980,11570768.620000,709.371390,247738.370000,18.316640,7,49,4,1,2018,190
802,7359991.990000,528.672740,7133159.860000,503.012570,226832.130000,25.660170,NULL,NULL,183573.640000,27.983050,1687669.040000,127.567130,2491270.860000,160.065130,2051581.030000,140.929290,831439.680000,62.197040,111673.060000,8.931100,7,49,4,2,2018,190
9456,124450480.560000,7314.143500,119493649.220000,6883.611700,4956831.340000,430.531800,12122.790000,5.000000,4702552.140000,596.540390,21836954.420000,1463.010850,36631137.980000,2058.277690,37833171.200000,1941.005890,21944334.170000,1124.344920,1490207.860000,125.963760,7,49,5,1,2018,190
6202,61795478.190000,4821.604330,60181132.370000,4633.336510,1614345.820000,188.267820,5670.870000,4.070530,2747427.010000,467.643430,15634986.670000,1281.557880,22185186.920000,1589.659960,14642274.000000,1023.376220,6392062.780000,433.296310,187869.940000,22.000000,7,49,5,2,2018,190
580,10896946.060000,434.107330,10880787.590000,430.107330,16158.470000,4.000000,NULL,NULL,603811.470000,66.393610,2658299.740000,141.147590,2430146.780000,87.997450,3271457.620000,82.131160,1769073.600000,49.499120,164156.850000,6.938400,7,49,6,1,2018,190
310,3775048.980000,231.387430,3646414.690000,227.387430,128634.290000,4.000000,NULL,NULL,323279.850000,35.588580,968306.690000,76.480940,930577.080000,53.343790,1173710.010000,44.541460,326245.310000,16.432660,52930.040000,5.000000,7,49,6,2,2018,190
1422,24320244.690000,810.483230,24229491.500000,798.022860,90753.190000,12.460370,NULL,NULL,252408.880000,26.175050,2029823.380000,97.315360,7204584.600000,196.843290,7750913.270000,209.058850,6917298.650000,248.557800,165215.910000,32.532880,7,49,7,1,2018,190
1281,15373605.490000,753.881370,15253358.780000,740.924240,120246.710000,12.957130,NULL,NULL,280275.650000,34.303810,3000948.390000,151.172960,6510172.900000,219.598470,3948116.940000,149.092830,1487764.150000,67.155720,146327.460000,132.557580,7,49,7,2,2018,190
5104,48788343.440000,3168.392610,47813620.530000,3044.650240,974722.910000,123.742370,3808.760000,2.233770,3128027.690000,480.994220,9934945.230000,778.685670,14744013.430000,826.073470,13283938.210000,679.309310,7216600.710000,372.835560,477009.410000,28.260610,7,49,8,1,2018,190
5694,36027703.180000,3467.184520,35321916.010000,3328.310530,705787.170000,138.873990,100.040000,1.022440,1590215.940000,345.724650,7795102.200000,753.316700,10219846.300000,916.974980,9528605.810000,867.926570,6703492.030000,549.798390,190340.860000,32.420790,7,49,8,2,2018,190
9829,181424520.530000,7836.910990,180385077.660000,7748.590530,1039442.870000,88.320460,14290.270000,6.996100,3062040.370000,418.792840,19434108.950000,1100.550750,40480685.020000,1683.197940,57812663.680000,2275.379310,58852729.350000,2186.270220,1768002.890000,165.723830,7,49,9,1,2018,190
16126,251196712.270000,12621.812050,248596839.210000,12366.999860,2599873.060000,254.812190,3252.130000,4.326340,4269033.960000,592.219880,33209365.090000,2074.110840,62284131.750000,3085.057210,81301466.320000,3832.392440,68947823.010000,2929.485750,1181640.010000,104.219590,7,49,9,2,2018,190
4913,26801033.010000,2782.464940,25296887.180000,2583.057320,1504145.830000,199.407620,32781.870000,39.003900,2723575.910000,668.071630,6495795.500000,725.809870,6075246.190000,518.196750,6213215.190000,464.854160,5084179.290000,351.021010,176239.060000,15.507620,7,49,10,1,2018,190
6978,33404879.750000,4302.243440,30694987.120000,3888.723230,2709892.630000,413.520210,23357.670000,32.788310,3541698.520000,863.485270,9061550.960000,1152.907140,8670638.080000,969.435520,8034873.020000,843.439370,3940217.940000,415.528380,132543.560000,24.659450,7,49,10,2,2018,190
32729,89612246.690000,10643.349410,61921882.320000,6065.614770,27690364.370000,4577.734640,235279.750000,195.037420,6816562.110000,1752.771970,15839491.390000,2125.201360,26038180.500000,2809.244310,25705582.520000,2437.150810,14089816.140000,1235.227930,887334.280000,88.715610,8,2,1,1,2018,190
9311,18047086.750000,3284.270590,9925229.460000,1476.850430,8121857.290000,1807.420160,39611.910000,52.053330,1765476.180000,598.250970,4185513.760000,772.377860,6173526.080000,981.437070,3987544.400000,650.190420,1586133.920000,210.108070,309280.500000,19.852870,8,2,1,2,2018,190
2285,45981817.000000,1731.577850,44794284.300000,1626.527830,1187532.700000,105.050020,8420.440000,3.789750,627186.550000,96.895500,5524178.480000,266.536050,13736828.980000,507.762270,12457403.620000,513.411090,13544502.230000,333.379540,83296.700000,9.803650,8,2,2,1,2018,190
653,8408763.950000,520.489330,8121252.990000,485.199980,287510.960000,35.289350,487.870000,0.545890,129417.840000,30.233720,1362794.610000,92.526370,3171678.820000,160.871280,2388073.960000,142.206230,1172205.790000,82.820130,184105.060000,11.285710,8,2,2,2,2018,190
19398,286338823.710000,15310.550560,274964159.560000,14198.552400,11374664.150000,1111.998160,192938.090000,56.974720,14613848.940000,1557.005150,54515435.480000,3406.036280,87025329.120000,4316.016390,83862399.930000,3794.361280,44580001.350000,2108.819440,1548870.800000,71.337300,8,2,3,1,2018,190
7119,70912090.090000,5662.149640,67816457.930000,5234.315380,3095632.160000,427.834260,69311.160000,15.763030,3571056.650000,580.210130,16094548.330000,1318.270250,22847470.850000,1689.527960,19604425.990000,1443.866950,8478389.030000,597.325650,246888.080000,17.185670,8,2,3,2,2018,190
14270,164448393.160000,9601.857600,154499724.950000,8811.436330,9948668.210000,790.421270,65631.960000,28.979850,6918101.790000,718.773800,31058484.010000,2000.861460,53659325.590000,2929.138580,50632728.710000,2671.976120,21565677.190000,1223.866850,548443.910000,28.260940,8,2,4,1,2018,190
2565,22512972.060000,1673.589100,22007799.380000,1601.708160,505172.680000,71.880940,5784.090000,8.467490,955938.560000,140.416710,5007126.580000,389.012130,7351466.540000,502.380570,6530791.270000,426.788480,2382245.290000,187.628240,279619.730000,18.895480,8,2,4,2,2018,190
27733,353782786.170000,19787.955640,330919005.980000,17609.450350,22863780.190000,2178.505290,176539.990000,72.168940,16290252.090000,1852.498110,69467085.360000,4474.671860,107054643.680000,5682.456840,104461703.810000,5054.823680,54156995.840000,2540.897540,2175565.400000,110.438670,8,2,5,1,2018,190
17192,155922080.990000,12749.680480,148775206.810000,11744.049470,7146874.180000,1005.631010,53704.070000,41.016230,9122994.680000,1485.780640,45808372.370000,3798.210090,52912581.680000,3893.276930,35908481.510000,2594.617930,11666397.860000,883.421660,449548.820000,53.357000,8,2,5,2,2018,190
1829,31371323.600000,1419.660120,31105475.900000,1401.727130,265847.700000,17.932990,694.120000,11.880100,2367899.400000,247.958740,7895690.650000,477.429710,8599523.980000,357.646690,9503573.550000,241.635360,2923678.120000,80.196080,80263.780000,2.913440,8,2,6,1,2018,190
834,9669370.100000,618.675350,9578516.600000,609.770970,90853.500000,8.904380,2616.630000,14.000000,907426.520000,112.676840,3296625.880000,230.414700,2484060.940000,146.360770,2071053.710000,77.018910,888148.950000,36.204130,NULL,NULL,8,2,6,2,2018,190
3393,52525950.770000,1681.454760,52026787.030000,1624.247550,499163.740000,57.207210,14767.090000,1.693090,525260.450000,69.305300,4212883.190000,210.477660,17224191.540000,479.961450,17038209.910000,462.221450,13103520.630000,397.844800,407117.960000,59.951010,8,2,7,1,2018,190
3053,37770622.550000,1612.607240,37315133.510000,1560.690450,455489.040000,51.916790,5711.050000,1.889160,576365.130000,84.715010,5306216.910000,317.993400,17569627.780000,614.878410,11253724.530000,383.420810,2984914.960000,135.560390,74062.190000,74.150060,8,2,7,2,2018,190
15760,126362641.000000,8542.351430,117727167.020000,7147.257750,8635473.980000,1395.093680,30551.670000,24.515020,7457664.260000,1287.829310,28993594.990000,2218.437030,38813020.840000,2317.345460,34168080.920000,1839.324330,16132274.680000,787.749320,767453.640000,67.150960,8,2,8,1,2018,190
12748,82489239.530000,7930.701520,79136103.510000,7164.905030,3353136.020000,765.796490,14513.310000,12.593130,4290509.630000,1019.971930,18978442.150000,1815.678950,24438420.240000,2124.175760,22953265.220000,1966.709540,11582735.410000,953.324390,231353.570000,38.247820,8,2,8,2,2018,190
24335,512024401.230000,19022.193830,507342067.930000,18710.298790,4682333.300000,311.895040,3716.330000,4.547450,7537384.630000,921.739020,62457043.870000,3140.359210,139091098.750000,4913.818410,160777685.200000,5333.451230,138223231.360000,4476.089980,3934241.090000,232.188530,8,2,9,1,2018,190
36101,622277394.180000,28757.035610,616431058.620000,28160.869960,5846335.560000,596.165650,122687.730000,11.664500,12240545.360000,1603.761820,106285764.680000,6046.529740,178198620.340000,7994.211630,195153377.660000,7928.254420,128691693.580000,4966.901980,1584704.830000,205.711520,8,2,9,2,2018,190
17255,86953799.750000,8483.048910,79701856.710000,7802.887150,7251943.040000,680.161760,129120.690000,127.413660,10514143.900000,2339.223130,24171924.980000,2309.989340,20269288.600000,1620.609630,20607852.070000,1376.644760,10683748.500000,672.928510,577721.010000,36.239880,8,2,10,1,2018,190
19606,79577915.560000,11387.801260,71218268.430000,10175.640130,8359647.130000,1212.161130,106581.580000,106.007230,11064044.220000,2912.982310,23483443.730000,3050.986530,18878125.690000,2362.879590,18069102.110000,2078.926350,7672720.260000,824.705360,303897.970000,51.313890,8,2,10,2,2018,190
43229,101490269.400000,15113.977890,76232007.890000,9758.198340,25258261.510000,5355.779550,490361.320000,436.332270,9872990.870000,3016.424450,20924883.430000,3198.893790,27068296.060000,3445.428900,27397586.900000,3178.924680,15028623.630000,1672.758860,707527.190000,165.214940,8,13,1,1,2018,190
10911,16113018.530000,4122.049180,10242869.660000,2140.065190,5870148.870000,1981.983990,67456.950000,83.422720,1821928.930000,896.634560,3753988.390000,1000.892060,5470073.900000,1153.772890,3421490.520000,735.523550,1540298.460000,235.660000,37781.380000,16.143400,8,13,1,2,2018,190
2139,50303299.450000,1760.103030,49879359.920000,1717.600430,423939.530000,42.502600,NULL,NULL,470344.300000,69.109740,5192774.420000,263.770810,13315414.090000,446.067930,20258308.500000,627.461240,10901506.670000,348.693310,140462.670000,4.000000,8,13,2,1,2018,190
492,7642403.150000,432.728990,7588486.400000,424.320550,53916.750000,8.408440,NULL,NULL,142188.800000,64.798280,1145510.430000,67.504280,2447794.330000,121.687870,2920765.840000,125.053970,979034.290000,51.684590,NULL,NULL,8,13,2,2,2018,190
21688,395793887.790000,17593.709040,381999334.940000,16624.012000,13794552.850000,969.697040,216951.320000,51.876940,18822915.550000,1744.670080,86170194.550000,4512.496680,134975575.080000,5300.781950,101886251.790000,3852.544200,52404562.380000,2062.345340,1317437.120000,68.993850,8,13,3,1,2018,190
7504,83283573.410000,6007.936820,79532771.880000,5578.724490,3750801.530000,429.212330,19974.960000,8.826080,4548430.630000,592.940770,24771384.070000,1790.137500,30274127.520000,1876.800070,17534121.040000,1283.643420,5680645.010000,430.761120,454890.180000,24.827860,8,13,3,2,2018,190
26013,280599234.130000,17049.716690,264711247.640000,15688.597660,15887986.490000,1361.119030,193719.720000,61.238240,13970541.390000,1467.195070,57615486.510000,3790.521510,88621919.200000,4919.694210,80091055.630000,4510.499780,39159967.180000,2252.068130,946544.500000,48.499750,8,13,4,1,2018,190
3578,29334081.790000,2379.118910,28254808.700000,2243.266890,1079273.090000,135.852020,2906.260000,1.422760,1331143.270000,197.023950,8457639.240000,672.069960,9390171.250000,694.883880,6634972.650000,519.101070,3327192.910000,275.998980,190056.210000,18.618310,8,13,4,2,2018,190
29202,380624543.890000,21382.608420,361200170.070000,19424.650160,19424373.820000,1957.958260,210291.790000,73.772990,18773760.950000,2229.258200,74186024.060000,4949.185020,111180276.700000,5978.063460,108871250.940000,5205.842820,65606875.670000,2827.555450,1796063.780000,118.930480,8,13,5,1,2018,190
17682,155143841.520000,13345.326470,148265305.450000,12249.752450,6878536.070000,1095.574020,67079.680000,42.784420,11552330.090000,1839.612570,46427786.900000,4204.743250,51852122.300000,3945.251680,34319755.680000,2480.510510,10460209.580000,779.800810,464557.290000,52.623230,8,13,5,2,2018,190
2945,48180132.730000,1997.656500,47721419.900000,1962.933960,458712.830000,34.722540,17390.280000,1.556430,3480133.320000,341.042720,14208642.810000,719.783310,14024025.540000,518.001280,11024818.310000,273.454800,5226229.720000,135.689110,198892.750000,8.128850,8,13,6,1,2018,190
1306,15559466.310000,907.099540,15373985.590000,890.128830,185480.720000,16.970710,NULL,NULL,1386129.530000,164.572080,5053530.190000,325.274310,5009928.290000,242.025780,2937552.280000,126.622910,1108783.110000,41.604460,60464.610000,4.000000,8,13,6,2,2018,190
4123,69508119.780000,2170.378060,68793535.230000,2111.685310,714584.550000,58.692750,1439.990000,1.770150,630142.480000,104.588390,5721965.250000,286.302260,21795412.880000,584.299230,24741314.240000,632.649910,16465496.050000,500.448500,152348.890000,60.319620,8,13,7,1,2018,190
3426,43699708.270000,1926.543200,43352261.180000,1877.471620,347447.090000,49.071580,NULL,NULL,1068789.430000,139.811010,7446439.050000,426.163340,18348788.810000,665.790170,12606776.450000,400.040530,4112995.660000,179.552090,114898.870000,113.186060,8,13,7,2,2018,190
16162,159227013.770000,9444.929500,153620743.460000,8757.278660,5606270.310000,687.650840,71087.900000,24.910390,9715445.580000,1379.290240,34415463.000000,2508.805490,43515005.000000,2335.153560,45385290.100000,2065.636970,25779253.870000,1018.196520,345468.320000,112.936330,8,13,8,1,2018,190
14292,92569112.060000,8855.401630,90208927.080000,8404.054500,2360184.980000,451.347130,10256.550000,20.911910,6366462.900000,1262.972510,24425909.320000,2287.559170,25758917.900000,2158.228450,23992159.460000,2083.087240,11424729.770000,982.179100,590676.160000,60.463250,8,13,8,2,2018,190
29824,556712910.080000,22862.855990,548529026.920000,22390.707580,8183883.160000,472.148410,75367.230000,31.148160,8563991.290000,1382.205740,61383396.450000,3634.818440,153596392.960000,5871.676440,182732607.860000,6528.257910,145600736.820000,5126.388380,4760417.470000,288.360920,8,13,9,1,2018,190
