,ine_code,postal_code,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province_es,cities_es/province,cities_es/ccaa_es,cities_es/ccaa,cities/province_es,province_es/ccaa_es,province_es/ccaa,province/ccaa_es,province/ccaa
11813,40185,40449,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,segovia,segovia
11814,40185,40440,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,segovia,segovia
11815,40185,40135,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,segovia,segovia
11816,40185,40123,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,segovia,segovia
11817,40185,40122,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,segovia,segovia
11818,40185,,,,,,,,,,,,,,,,
11819,40186,40310,santa_marta_del_cerro,santa_marta_del_cerro,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_marta_del_cerro,santa_marta_del_cerro,santa_marta_del_cerro,santa_marta_del_cerro,santa_marta_del_cerro,segovia,segovia,segovia,segovia
11820,40188,40141,abades,abades,segovia,segovia,castilla_y_leon,castilla_y_leon,abades,abades,abades,abades,abades,segovia,segovia,segovia,segovia
11821,40188,40171,santiuste_de_pedraza,santiuste_de_pedraza,segovia,segovia,castilla_y_leon,castilla_y_leon,santiuste_de_pedraza,santiuste_de_pedraza,santiuste_de_pedraza,santiuste_de_pedraza,santiuste_de_pedraza,segovia,segovia,segovia,segovia
11822,40188,40173,arahuetes,arahuetes,segovia,segovia,castilla_y_leon,castilla_y_leon,arahuetes,arahuetes,arahuetes,arahuetes,arahuetes,segovia,segovia,segovia,segovia
11823,40189,40460,santiuste_de_san_juan_bautista,santiuste_de_san_juan_bautista,segovia,segovia,castilla_y_leon,castilla_y_leon,santiuste_de_san_juan_bautista,santiuste_de_san_juan_bautista,santiuste_de_san_juan_bautista,santiuste_de_san_juan_bautista,santiuste_de_san_juan_bautista,segovia,segovia,segovia,segovia
11824,40190,40180,basardilla,basardilla,segovia,segovia,castilla_y_leon,castilla_y_leon,basardilla,basardilla,basardilla,basardilla,basardilla,segovia,segovia,segovia,segovia
11825,40191,40590,casla,casla,segovia,segovia,castilla_y_leon,castilla_y_leon,casla,casla,casla,casla,casla,segovia,segovia,segovia,segovia
11826,40192,40351,sauquillo_de_cabezas,sauquillo_de_cabezas,segovia,segovia,castilla_y_leon,castilla_y_leon,sauquillo_de_cabezas,sauquillo_de_cabezas,sauquillo_de_cabezas,sauquillo_de_cabezas,sauquillo_de_cabezas,segovia,segovia,segovia,segovia
11827,40193,40340,aguilafuente,aguilafuente,segovia,segovia,castilla_y_leon,castilla_y_leon,aguilafuente,aguilafuente,aguilafuente,aguilafuente,aguilafuente,segovia,segovia,segovia,segovia
11828,40193,40380,cantalejo,cantalejo,segovia,segovia,castilla_y_leon,castilla_y_leon,cantalejo,cantalejo,cantalejo,cantalejo,cantalejo,segovia,segovia,segovia,segovia
11829,40194,40002,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11830,40194,40003,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11831,40194,40004,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11832,40194,40005,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11833,40194,40006,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11834,40194,40153,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11835,40194,40154,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11836,40194,40195,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11837,40194,40196,la_lastrilla,la_lastrilla,segovia,segovia,castilla_y_leon,castilla_y_leon,la_lastrilla,la_lastrilla,la_lastrilla,la_lastrilla,la_lastrilla,segovia,segovia,segovia,segovia
11838,40194,40001,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia,segovia
11839,40195,40310,santa_marta_del_cerro,santa_marta_del_cerro,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_marta_del_cerro,santa_marta_del_cerro,santa_marta_del_cerro,santa_marta_del_cerro,santa_marta_del_cerro,segovia,segovia,segovia,segovia
11840,40195,40389,aldealcorvo,aldealcorvo,segovia,segovia,castilla_y_leon,castilla_y_leon,aldealcorvo,aldealcorvo,aldealcorvo,aldealcorvo,aldealcorvo,segovia,segovia,segovia,segovia
11841,40195,40317,sepulveda,sepulveda,segovia,segovia,castilla_y_leon,castilla_y_leon,sepulveda,sepulveda,sepulveda,sepulveda,sepulveda,segovia,segovia,segovia,segovia
11842,40195,40311,sepulveda,sepulveda,segovia,segovia,castilla_y_leon,castilla_y_leon,sepulveda,sepulveda,sepulveda,sepulveda,sepulveda,segovia,segovia,segovia,segovia
11843,40195,40300,sepulveda,sepulveda,segovia,segovia,castilla_y_leon,castilla_y_leon,sepulveda,sepulveda,sepulveda,sepulveda,sepulveda,segovia,segovia,segovia,segovia
11844,40195,40312,duruelo,duruelo,segovia,segovia,castilla_y_leon,castilla_y_leon,duruelo,duruelo,duruelo,duruelo,duruelo,segovia,segovia,segovia,segovia
11845,40196,40517,riaza,riaza,segovia,segovia,castilla_y_leon,castilla_y_leon,riaza,riaza,riaza,riaza,riaza,segovia,segovia,segovia,segovia
11846,40198,40311,sepulveda,sepulveda,segovia,segovia,castilla_y_leon,castilla_y_leon,sepulveda,sepulveda,sepulveda,sepulveda,sepulveda,segovia,segovia,segovia,segovia
11847,40199,40170,collado_hermoso,collado_hermoso,segovia,segovia,castilla_y_leon,castilla_y_leon,collado_hermoso,collado_hermoso,collado_hermoso,collado_hermoso,collado_hermoso,segovia,segovia,segovia,segovia
11848,40200,40291,escarabajosa_de_cabezas,escarabajosa_de_cabezas,segovia,segovia,castilla_y_leon,castilla_y_leon,escarabajosa_de_cabezas,escarabajosa_de_cabezas,escarabajosa_de_cabezas,escarabajosa_de_cabezas,escarabajosa_de_cabezas,segovia,segovia,segovia,segovia
11849,40201,40467,tolocirio,tolocirio,segovia,segovia,castilla_y_leon,castilla_y_leon,tolocirio,tolocirio,tolocirio,tolocirio,tolocirio,segovia,segovia,segovia,segovia
11850,40202,40313,torreadrada,torreadrada,segovia,segovia,castilla_y_leon,castilla_y_leon,torreadrada,torreadrada,torreadrada,torreadrada,torreadrada,segovia,segovia,segovia,segovia
11851,40203,40160,torrecaballeros,torrecaballeros,segovia,segovia,castilla_y_leon,castilla_y_leon,torrecaballeros,torrecaballeros,torrecaballeros,torrecaballeros,torrecaballeros,segovia,segovia,segovia,segovia
11852,40204,40359,fuente_el_olmo_de_fuentiduena,fuente_el_olmo_de_fuentiduena,segovia,segovia,castilla_y_leon,castilla_y_leon,fuente_el_olmo_de_fuentiduena,fuente_el_olmo_de_fuentiduena,fuente_el_olmo_de_fuentiduena,fuente_el_olmo_de_fuentiduena,fuente_el_olmo_de_fuentiduena,segovia,segovia,segovia,segovia
11853,40205,40192,adrada_de_piron,adrada_de_piron,segovia,segovia,castilla_y_leon,castilla_y_leon,adrada_de_piron,adrada_de_piron,adrada_de_piron,adrada_de_piron,adrada_de_piron,segovia,segovia,segovia,segovia
11854,40205,40394,torreiglesias,torreiglesias,segovia,segovia,castilla_y_leon,castilla_y_leon,torreiglesias,torreiglesias,torreiglesias,torreiglesias,torreiglesias,segovia,segovia,segovia,segovia
11855,40206,40171,santiuste_de_pedraza,santiuste_de_pedraza,segovia,segovia,castilla_y_leon,castilla_y_leon,santiuste_de_pedraza,santiuste_de_pedraza,santiuste_de_pedraza,santiuste_de_pedraza,santiuste_de_pedraza,segovia,segovia,segovia,segovia
11856,40207,40194,palazuelos_de_eresma,palazuelos_de_eresma,segovia,segovia,castilla_y_leon,castilla_y_leon,palazuelos_de_eresma,palazuelos_de_eresma,palazuelos_de_eresma,palazuelos_de_eresma,palazuelos_de_eresma,segovia,segovia,segovia,segovia
11857,40208,40181,turegano,turegano,segovia,segovia,castilla_y_leon,castilla_y_leon,turegano,turegano,turegano,turegano,turegano,segovia,segovia,segovia,segovia
11858,40208,40370,turegano,turegano,segovia,segovia,castilla_y_leon,castilla_y_leon,turegano,turegano,turegano,turegano,turegano,segovia,segovia,segovia,segovia
11859,40210,40317,sepulveda,sepulveda,segovia,segovia,castilla_y_leon,castilla_y_leon,sepulveda,sepulveda,sepulveda,sepulveda,sepulveda,segovia,segovia,segovia,segovia
11860,40211,40423,valdeprados,valdeprados,segovia,segovia,castilla_y_leon,castilla_y_leon,valdeprados,valdeprados,valdeprados,valdeprados,valdeprados,segovia,segovia,segovia,segovia
11861,40212,40185,arevalillo_de_cega,arevalillo_de_cega,segovia,segovia,castilla_y_leon,castilla_y_leon,arevalillo_de_cega,arevalillo_de_cega,arevalillo_de_cega,arevalillo_de_cega,arevalillo_de_cega,segovia,segovia,segovia,segovia
11862,40213,40185,arevalillo_de_cega,arevalillo_de_cega,segovia,segovia,castilla_y_leon,castilla_y_leon,arevalillo_de_cega,arevalillo_de_cega,arevalillo_de_cega,arevalillo_de_cega,arevalillo_de_cega,segovia,segovia,segovia,segovia
11863,40214,40390,valseca,valseca,segovia,segovia,castilla_y_leon,castilla_y_leon,valseca,valseca,valseca,valseca,valseca,segovia,segovia,segovia,segovia
11864,40215,40238,valtiendas,valtiendas,segovia,segovia,castilla_y_leon,castilla_y_leon,valtiendas,valtiendas,valtiendas,valtiendas,valtiendas,segovia,segovia,segovia,segovia
11865,40215,40314,fuentesoto,fuentesoto,segovia,segovia,castilla_y_leon,castilla_y_leon,fuentesoto,fuentesoto,fuentesoto,fuentesoto,fuentesoto,segovia,segovia,segovia,segovia
11866,40216,40140,valverde_del_majano,valverde_del_majano,segovia,segovia,castilla_y_leon,castilla_y_leon,valverde_del_majano,valverde_del_majano,valverde_del_majano,valverde_del_majano,valverde_del_majano,segovia,segovia,segovia,segovia
11867,40218,40331,carrascal_del_rio,carrascal_del_rio,segovia,segovia,castilla_y_leon,castilla_y_leon,carrascal_del_rio,carrascal_del_rio,carrascal_del_rio,carrascal_del_rio,carrascal_del_rio,segovia,segovia,segovia,segovia
11868,40219,40213,vallelado,vallelado,segovia,segovia,castilla_y_leon,castilla_y_leon,vallelado,vallelado,vallelado,vallelado,vallelado,segovia,segovia,segovia,segovia
11869,40220,40174,valleruela_de_pedraza,valleruela_de_pedraza,segovia,segovia,castilla_y_leon,castilla_y_leon,valleruela_de_pedraza,valleruela_de_pedraza,valleruela_de_pedraza,valleruela_de_pedraza,valleruela_de_pedraza,segovia,segovia,segovia,segovia
11870,40221,40176,orejana,orejana,segovia,segovia,castilla_y_leon,castilla_y_leon,orejana,orejana,orejana,orejana,orejana,segovia,segovia,segovia,segovia
11871,40222,40395,veganzones,veganzones,segovia,segovia,castilla_y_leon,castilla_y_leon,veganzones,veganzones,veganzones,veganzones,veganzones,segovia,segovia,segovia,segovia
11872,40223,40423,valdeprados,valdeprados,segovia,segovia,castilla_y_leon,castilla_y_leon,valdeprados,valdeprados,valdeprados,valdeprados,valdeprados,segovia,segovia,segovia,segovia
11873,40224,40165,pradena,pradena,segovia,segovia,castilla_y_leon,castilla_y_leon,pradena,pradena,pradena,pradena,pradena,segovia,segovia,segovia,segovia
11874,40225,40150,villacastin,villacastin,segovia,segovia,castilla_y_leon,castilla_y_leon,villacastin,villacastin,villacastin,villacastin,villacastin,segovia,segovia,segovia,segovia
11875,40228,40219,villaverde_de_iscar,villaverde_de_iscar,segovia,segovia,castilla_y_leon,castilla_y_leon,villaverde_de_iscar,villaverde_de_iscar,villaverde_de_iscar,villaverde_de_iscar,villaverde_de_iscar,segovia,segovia,segovia,segovia
11876,40229,40541,honrubia_de_la_cuesta,honrubia_de_la_cuesta,segovia,segovia,castilla_y_leon,castilla_y_leon,honrubia_de_la_cuesta,honrubia_de_la_cuesta,honrubia_de_la_cuesta,honrubia_de_la_cuesta,honrubia_de_la_cuesta,segovia,segovia,segovia,segovia
11877,40229,40542,montejo_de_la_vega_de_la_serrezuela,montejo_de_la_vega_de_la_serrezuela,segovia,segovia,castilla_y_leon,castilla_y_leon,montejo_de_la_vega_de_la_serrezuela,montejo_de_la_vega_de_la_serrezuela,montejo_de_la_vega_de_la_serrezuela,montejo_de_la_vega_de_la_serrezuela,montejo_de_la_vega_de_la_serrezuela,segovia,segovia,segovia,segovia
11878,40230,40496,coca,coca,segovia,segovia,castilla_y_leon,castilla_y_leon,coca,coca,coca,coca,coca,segovia,segovia,segovia,segovia
11879,40231,40493,yanguas_de_eresma,yanguas_de_eresma,segovia,segovia,castilla_y_leon,castilla_y_leon,yanguas_de_eresma,yanguas_de_eresma,yanguas_de_eresma,yanguas_de_eresma,yanguas_de_eresma,segovia,segovia,segovia,segovia
11880,40233,40152,zarzuela_del_monte,zarzuela_del_monte,segovia,segovia,castilla_y_leon,castilla_y_leon,zarzuela_del_monte,zarzuela_del_monte,zarzuela_del_monte,zarzuela_del_monte,zarzuela_del_monte,segovia,segovia,segovia,segovia
11881,40234,40293,zarzuela_del_pinar,zarzuela_del_pinar,segovia,segovia,castilla_y_leon,castilla_y_leon,zarzuela_del_pinar,zarzuela_del_pinar,zarzuela_del_pinar,zarzuela_del_pinar,zarzuela_del_pinar,segovia,segovia,segovia,segovia
11882,40901,40421,ortigosa_del_monte,ortigosa_del_monte,segovia,segovia,castilla_y_leon,castilla_y_leon,ortigosa_del_monte,ortigosa_del_monte,ortigosa_del_monte,ortigosa_del_monte,ortigosa_del_monte,segovia,segovia,segovia,segovia
11883,40902,40354,adrados,adrados,segovia,segovia,castilla_y_leon,castilla_y_leon,adrados,adrados,adrados,adrados,adrados,segovia,segovia,segovia,segovia
11884,40903,40132,marazoleja,marazoleja,segovia,segovia,castilla_y_leon,castilla_y_leon,marazoleja,marazoleja,marazoleja,marazoleja,marazoleja,segovia,segovia,segovia,segovia
11885,40904,40420,la_losa,la_losa,segovia,segovia,castilla_y_leon,castilla_y_leon,la_losa,la_losa,la_losa,la_losa,la_losa,segovia,segovia,segovia,segovia
11886,40905,40239,cuevas_de_provanco,cuevas_de_provanco,segovia,segovia,castilla_y_leon,castilla_y_leon,cuevas_de_provanco,cuevas_de_provanco,cuevas_de_provanco,cuevas_de_provanco,cuevas_de_provanco,segovia,segovia,segovia,segovia
11887,40906,40197,san_cristobal_de_segovia,san_cristobal_de_segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,san_cristobal_de_segovia,san_cristobal_de_segovia,san_cristobal_de_segovia,san_cristobal_de_segovia,san_cristobal_de_segovia,segovia,segovia,segovia,segovia
11888,41001,41550,aguadulce,aguadulce,sevilla,sevilla,andalucia,andalucia,aguadulce,aguadulce,aguadulce,aguadulce,aguadulce,sevilla,sevilla,sevilla,sevilla
11889,41002,41380,alanis,alanis,sevilla,sevilla,andalucia,andalucia,alanis,alanis,alanis,alanis,alanis,sevilla,sevilla,sevilla,sevilla
11890,41003,41809,albaida_del_aljarafe,albaida_del_aljarafe,sevilla,sevilla,andalucia,andalucia,albaida_del_aljarafe,albaida_del_aljarafe,albaida_del_aljarafe,albaida_del_aljarafe,albaida_del_aljarafe,sevilla,sevilla,sevilla,sevilla
11891,41004,41520,alcala_de_guadaira,alcala_de_guadaira,sevilla,sevilla,andalucia,andalucia,alcala_de_guadaira,alcala_de_guadaira,alcala_de_guadaira,alcala_de_guadaira,alcala_de_guadaira,sevilla,sevilla,sevilla,sevilla
11892,41004,41500,alcala_de_guadaira,alcala_de_guadaira,sevilla,sevilla,andalucia,andalucia,alcala_de_guadaira,alcala_de_guadaira,alcala_de_guadaira,alcala_de_guadaira,alcala_de_guadaira,sevilla,sevilla,sevilla,sevilla
11893,41005,41319,alcala_del_rio,alcala_del_rio,sevilla,sevilla,andalucia,andalucia,alcala_del_rio,alcala_del_rio,alcala_del_rio,alcala_del_rio,alcala_del_rio,sevilla,sevilla,sevilla,sevilla
11894,41005,41200,alcala_del_rio,alcala_del_rio,sevilla,sevilla,andalucia,andalucia,alcala_del_rio,alcala_del_rio,alcala_del_rio,alcala_del_rio,alcala_del_rio,sevilla,sevilla,sevilla,sevilla
11895,41005,41209,alcala_del_rio,alcala_del_rio,sevilla,sevilla,andalucia,andalucia,alcala_del_rio,alcala_del_rio,alcala_del_rio,alcala_del_rio,alcala_del_rio,sevilla,sevilla,sevilla,sevilla
11896,41006,41440,alcolea_del_rio,alcolea_del_rio,sevilla,sevilla,andalucia,andalucia,alcolea_del_rio,alcolea_del_rio,alcolea_del_rio,alcolea_del_rio,alcolea_del_rio,sevilla,sevilla,sevilla,sevilla
11897,41006,41449,alcolea_del_rio,alcolea_del_rio,sevilla,sevilla,andalucia,andalucia,alcolea_del_rio,alcolea_del_rio,alcolea_del_rio,alcolea_del_rio,alcolea_del_rio,sevilla,sevilla,sevilla,sevilla
11898,41007,41980,la_algaba,la_algaba,sevilla,sevilla,andalucia,andalucia,la_algaba,la_algaba,la_algaba,la_algaba,la_algaba,sevilla,sevilla,sevilla,sevilla
11899,41007,41989,la_algaba,la_algaba,sevilla,sevilla,andalucia,andalucia,la_algaba,la_algaba,la_algaba,la_algaba,la_algaba,sevilla,sevilla,sevilla,sevilla
11900,41008,41661,algamitas,algamitas,sevilla,sevilla,andalucia,andalucia,algamitas,algamitas,algamitas,algamitas,algamitas,sevilla,sevilla,sevilla,sevilla
11901,41009,41240,almaden_de_la_plata,almaden_de_la_plata,sevilla,sevilla,andalucia,andalucia,almaden_de_la_plata,almaden_de_la_plata,almaden_de_la_plata,almaden_de_la_plata,almaden_de_la_plata,sevilla,sevilla,sevilla,sevilla
11902,41010,41111,almensilla,almensilla,sevilla,sevilla,andalucia,andalucia,almensilla,almensilla,almensilla,almensilla,almensilla,sevilla,sevilla,sevilla,sevilla
11903,41011,41600,arahal,arahal,sevilla,sevilla,andalucia,andalucia,arahal,arahal,arahal,arahal,arahal,sevilla,sevilla,sevilla,sevilla
11904,41012,41849,aznalcazar,aznalcazar,sevilla,sevilla,andalucia,andalucia,aznalcazar,aznalcazar,aznalcazar,aznalcazar,aznalcazar,sevilla,sevilla,sevilla,sevilla
11905,41012,,,,,,,,,,,,,,,,
11906,41013,41870,aznalcollar,aznalcollar,sevilla,sevilla,andalucia,andalucia,aznalcollar,aznalcollar,aznalcollar,aznalcollar,aznalcollar,sevilla,sevilla,sevilla,sevilla
11907,41014,41570,badolatosa,badolatosa,sevilla,sevilla,andalucia,andalucia,badolatosa,badolatosa,badolatosa,badolatosa,badolatosa,sevilla,sevilla,sevilla,sevilla
11908,41014,41599,badolatosa,badolatosa,sevilla,sevilla,andalucia,andalucia,badolatosa,badolatosa,badolatosa,badolatosa,badolatosa,sevilla,sevilla,sevilla,sevilla
11909,41015,41805,benacazon,benacazon,sevilla,sevilla,andalucia,andalucia,benacazon,benacazon,benacazon,benacazon,benacazon,sevilla,sevilla,sevilla,sevilla
11910,41016,41110,bollullos_de_la_mitacion,bollullos_de_la_mitacion,sevilla,sevilla,andalucia,andalucia,bollullos_de_la_mitacion,bollullos_de_la_mitacion,bollullos_de_la_mitacion,bollullos_de_la_mitacion,bollullos_de_la_mitacion,sevilla,sevilla,sevilla,sevilla
11911,41017,41930,bormujos,bormujos,sevilla,sevilla,andalucia,andalucia,bormujos,bormujos,bormujos,bormujos,bormujos,sevilla,sevilla,sevilla,sevilla
11912,41018,41310,brenes,brenes,sevilla,sevilla,andalucia,andalucia,brenes,brenes,brenes,brenes,brenes,sevilla,sevilla,sevilla,sevilla
11913,41019,41200,alcala_del_rio,alcala_del_rio,sevilla,sevilla,andalucia,andalucia,alcala_del_rio,alcala_del_rio,alcala_del_rio,alcala_del_rio,alcala_del_rio,sevilla,sevilla,sevilla,sevilla
11914,41019,41220,burguillos,burguillos,sevilla,sevilla,andalucia,andalucia,burguillos,burguillos,burguillos,burguillos,burguillos,sevilla,sevilla,sevilla,sevilla
11915,41020,,,,,,,,,,,,,,,,
