,Comunidad Autónoma,Provincia,Municipio,Cod ESP,Cobertura Media
5053,castilla y leon,palencia,abarca de campos,34001000100,60.0
5054,castilla y leon,palencia,abia de las torres,34003000100,47.5
5055,castilla y leon,palencia,aguilar de campoo,34004000100,53.06
5056,castilla y leon,palencia,alar del rey,34005000100,67.5
5057,castilla y leon,palencia,alba de cerrato,34006000100,22.5
5058,castilla y leon,palencia,amayuelas de arriba,34009000100,70.0
5059,castilla y leon,palencia,ampudia,34010000100,21.94
5060,castilla y leon,palencia,amusco,34011000100,57.5
5061,castilla y leon,palencia,antiguedad,34012000100,10.0
5062,castilla y leon,palencia,arconada,34015000100,22.5
5063,castilla y leon,palencia,astudillo,34017000100,41.25
5064,castilla y leon,palencia,autilla del pino,34018000100,45.0
5065,castilla y leon,palencia,autillo de campos,34019000100,60.0
5066,castilla y leon,palencia,ayuela,34020000100,35.0
5067,castilla y leon,palencia,baltanas,34022000100,45.0
5068,castilla y leon,palencia,venta de banos,34023000100,66.67
5069,castilla y leon,palencia,baquerin de campos,34024000100,47.5
5070,castilla y leon,palencia,barcena de campos,34025000100,47.5
5071,castilla y leon,palencia,barruelo de santullan,34027000100,57.73
5072,castilla y leon,palencia,bascones de ojeda,34028000100,22.5
5073,castilla y leon,palencia,becerril de campos,34029000100,60.0
5074,castilla y leon,palencia,belmonte de campos,34031000100,22.5
5075,castilla y leon,palencia,berzosilla,34032000100,45.63
5076,castilla y leon,palencia,boada de campos,34033000100,60.0
5077,castilla y leon,palencia,boadilla del camino,34034000100,60.0
5078,castilla y leon,palencia,boadilla de rioseco,34035000100,10.0
5079,castilla y leon,palencia,branosera,34036000100,46.0
5080,castilla y leon,palencia,buenavista de valdavia,34037000100,51.5
5081,castilla y leon,palencia,bustillo de la vega,34038000100,60.0
5082,castilla y leon,palencia,bustillo del paramo de carrion,34039000100,22.5
5083,castilla y leon,palencia,calahorra de boedo,34041000100,47.5
5084,castilla y leon,palencia,calzada de los molinos,34042000100,70.0
5085,castilla y leon,palencia,capillas,34045000100,60.0
5086,castilla y leon,palencia,cardenosa de volpejera,34046000100,22.5
5087,castilla y leon,palencia,carrion de los condes,34047000100,65.0
5088,castilla y leon,palencia,castil de vela,34048000100,10.0
5089,castilla y leon,palencia,castrejon de la pena,34049000100,44.75
5090,castilla y leon,palencia,castrillo de don juan,34050000100,47.5
5091,castilla y leon,palencia,castrillo de onielo,34051000100,10.0
5092,castilla y leon,palencia,castrillo de villavega,34052000100,57.5
5093,castilla y leon,palencia,castromocho,34053000100,32.5
5094,castilla y leon,palencia,cervatos de la cueza,34055000100,70.0
5095,castilla y leon,palencia,cervera de pisuerga,34056000100,45.1
5096,castilla y leon,palencia,cevico de la torre,34057000100,32.5
5097,castilla y leon,palencia,cevico navero,34058000100,57.5
5098,castilla y leon,palencia,cisneros,34059000100,70.0
5099,castilla y leon,palencia,cobos de cerrato,34060000100,45.0
5100,castilla y leon,palencia,collazos de boedo,34061000100,10.0
5101,castilla y leon,palencia,congosto de valdavia,34062000100,35.83
5102,castilla y leon,palencia,cordovilla la real,34063000100,55.5
5103,castilla y leon,palencia,cubillas de cerrato,34066000100,60.0
5104,castilla y leon,palencia,dehesa de montejo,34067000100,60.0
5105,castilla y leon,palencia,dehesa de romanos,34068000100,10.0
5106,castilla y leon,palencia,duenas,34069000100,73.33
5107,castilla y leon,palencia,espinosa de cerrato,34070000100,10.0
5108,castilla y leon,palencia,espinosa de villagonzalo,34071000100,60.0
5109,castilla y leon,palencia,frechilla,34072000100,22.5
5110,castilla y leon,palencia,fresno del rio,34073000100,60.0
5111,castilla y leon,palencia,fromista,34074000100,70.0
5112,castilla y leon,palencia,fuentes de nava,34076000100,32.5
5113,castilla y leon,palencia,fuentes de valdepero,34077000100,100.0
5114,castilla y leon,palencia,grijota,34079000100,70.0
5115,castilla y leon,palencia,guardo,34080000100,65.0
5116,castilla y leon,palencia,guaza de campos,34081000100,10.0
5117,castilla y leon,palencia,hermedes de cerrato,34082000100,45.0
5118,castilla y leon,palencia,herrera de pisuerga,34083000100,56.5
5119,castilla y leon,palencia,herrera de valdecanas,34084000100,47.5
5120,castilla y leon,palencia,hontoria de cerrato,34086000100,60.0
5121,castilla y leon,palencia,hornillos de cerrato,34087000100,60.0
5122,castilla y leon,palencia,husillos,34088000100,60.0
5123,castilla y leon,palencia,itero de la vega,34089000100,22.5
5124,castilla y leon,palencia,lagartos,34091000100,26.67
5125,castilla y leon,palencia,lantadilla,34092000100,45.0
5126,castilla y leon,palencia,vid de ojeda ,34093000100,60.0
5127,castilla y leon,palencia,ledigos,34094000100,60.0
5128,castilla y leon,palencia,lomas,34096000100,60.0
5129,castilla y leon,palencia,magaz de pisuerga,34098000100,70.0
5130,castilla y leon,palencia,manquillos,34099000100,60.0
5131,castilla y leon,palencia,mantinos,34100000100,50.0
5132,castilla y leon,palencia,marcilla de campos,34101000100,60.0
5133,castilla y leon,palencia,mazariegos,34102000100,70.0
5134,castilla y leon,palencia,mazuecos de valdeginate,34103000100,47.5
5135,castilla y leon,palencia,melgar de yuso,34104000100,22.5
5136,castilla y leon,palencia,meneses de campos,34106000100,47.5
5137,castilla y leon,palencia,micieces de ojeda,34107000100,53.75
5138,castilla y leon,palencia,monzon de campos,34108000100,47.5
5139,castilla y leon,palencia,moratinos,34109000100,60.0
5140,castilla y leon,palencia,muda,34110000100,60.0
5141,castilla y leon,palencia,nogal de las huertas,34112000100,53.75
5142,castilla y leon,palencia,olea de boedo,34113000100,12.5
5143,castilla y leon,palencia,olmos de ojeda,34114000100,52.5
5144,castilla y leon,palencia,osornillo,34116000100,47.5
5145,castilla y leon,palencia,palencia,34120000100,62.5
5146,castilla y leon,palencia,palenzuela,34121000100,35.0
5147,castilla y leon,palencia,paramo de boedo,34122000100,41.25
5148,castilla y leon,palencia,paredes de nava,34123000100,70.0
5149,castilla y leon,palencia,payo de ojeda,34124000100,47.5
5150,castilla y leon,palencia,pedraza de campos,34125000100,32.5
5151,castilla y leon,palencia,pedrosa de la vega,34126000100,60.0
5152,castilla y leon,palencia,perales,34127000100,63.33
5153,castilla y leon,palencia,pino del rio,34129000100,53.75
5154,castilla y leon,palencia,pina de campos,34130000100,70.0
5155,castilla y leon,palencia,poblacion de arroyo,34131000100,50.0
5156,castilla y leon,palencia,poblacion de campos,34132000100,50.0
5157,castilla y leon,palencia,poblacion de cerrato,34133000100,22.5
5158,castilla y leon,palencia,polentinos,34134000100,47.5
5159,castilla y leon,palencia,pomar de valdivia,34135000100,51.96
5160,castilla y leon,palencia,poza de la vega,34136000100,60.0
5161,castilla y leon,palencia,pozo de urama,34137000100,60.0
5162,castilla y leon,palencia,pradanos de ojeda,34139000100,70.0
5163,castilla y leon,palencia,puebla de valdavia ,34140000100,60.0
5164,castilla y leon,palencia,quintana del puente,34141000200,80.0
5165,castilla y leon,palencia,quintanilla de onsona,34143000100,50.0
5166,castilla y leon,palencia,reinoso de cerrato,34146000100,60.0
5167,castilla y leon,palencia,renedo de la vega,34147000100,60.0
5168,castilla y leon,palencia,requena de campos,34149000100,60.0
5169,castilla y leon,palencia,respenda de la pena,34151000100,41.79
5170,castilla y leon,palencia,revenga de campos,34152000100,47.5
5171,castilla y leon,palencia,revilla de collazos,34154000100,22.5
5172,castilla y leon,palencia,ribas de campos,34155000100,60.0
5173,castilla y leon,palencia,riberos de la cueza,34156000100,47.5
5174,castilla y leon,palencia,saldana,34157000100,40.36
5175,castilla y leon,palencia,salinas de pisuerga,34158000100,62.5
5176,castilla y leon,palencia,san cebrian de campos,34159000100,65.0
5177,castilla y leon,palencia,san cebrian de muda,34160000100,45.5
5178,castilla y leon,palencia,san cristobal de boedo,34161000100,47.5
5179,castilla y leon,palencia,san mames de campos,34163000100,60.0
5180,castilla y leon,palencia,san roman de la cuba,34165000100,70.0
5181,castilla y leon,palencia,santa cecilia del alcor,34167000100,22.5
5182,castilla y leon,palencia,santa cruz de boedo,34168000100,60.0
5183,castilla y leon,palencia,santervas de la vega,34169000100,55.83
5184,castilla y leon,palencia,santibanez de ecla,34170000100,32.5
5185,castilla y leon,palencia,santibanez de la pena,34171000100,50.58
5186,castilla y leon,palencia,santoyo,34174000100,35.0
5187,castilla y leon,palencia,serna ,34175000100,60.0
5188,castilla y leon,palencia,sotobanado y priorato,34176000100,22.5
5189,castilla y leon,palencia,soto de cerrato,34177000100,60.0
5190,castilla y leon,palencia,tabanera de cerrato,34178000100,22.5
5191,castilla y leon,palencia,tabanera de valdavia,34179000100,35.0
5192,castilla y leon,palencia,tamara de campos,34180000100,47.5
5193,castilla y leon,palencia,tariego de cerrato,34181000100,60.0
5194,castilla y leon,palencia,torquemada,34182000100,70.0
5195,castilla y leon,palencia,torremormojon,34184000100,57.5
5196,castilla y leon,palencia,triollo,34185000100,10.0
5197,castilla y leon,palencia,valbuena de pisuerga,34186000100,18.75
5198,castilla y leon,palencia,valdeolmillos,34189000100,22.5
5199,castilla y leon,palencia,valderrabano,34190000100,30.0
5200,castilla y leon,palencia,valde-ucieza,34192000100,53.75
5201,castilla y leon,palencia,valle de cerrato,34196000100,32.5
5202,castilla y leon,palencia,velilla del rio carrion,34199000100,27.14
5203,castilla y leon,palencia,vertavillo,34201000100,20.0
5204,castilla y leon,palencia,villabasta de valdavia,34202000100,47.5
5205,castilla y leon,palencia,villacidaler,34204000100,47.5
5206,castilla y leon,palencia,villaconancio,34205000100,57.5
5207,castilla y leon,palencia,villada,34206000100,61.88
5208,castilla y leon,palencia,villaeles de valdavia,34208000100,47.5
5209,castilla y leon,palencia,villahan,34210000100,22.5
5210,castilla y leon,palencia,villaherreros,34211000100,65.0
5211,castilla y leon,palencia,villalaco,34213000100,47.5
5212,castilla y leon,palencia,villalba de guardo,34214000100,70.0
5213,castilla y leon,palencia,villalcazar de sirga,34215000100,80.0
5214,castilla y leon,palencia,villalcon,34216000100,60.0
5215,castilla y leon,palencia,villalobon,34217000100,70.0
5216,castilla y leon,palencia,villaluenga de la vega,34218000100,67.5
5217,castilla y leon,palencia,villamartin de campos,34220000100,65.0
5218,castilla y leon,palencia,villamediana,34221000100,47.5
5219,castilla y leon,palencia,villameriel,34222000100,36.5
5220,castilla y leon,palencia,villamoronta,34223000100,60.0
5221,castilla y leon,palencia,villamuera de la cueza,34224000100,47.5
5222,castilla y leon,palencia,villamuriel de cerrato,34225000100,100.0
5223,castilla y leon,palencia,villanueva del rebollar,34227000100,70.0
5224,castilla y leon,palencia,villanuno de valdavia,34228000100,35.0
5225,castilla y leon,palencia,villaprovedo,34229000100,47.5
5226,castilla y leon,palencia,villarmentero de campos,34230000100,50.0
5227,castilla y leon,palencia,villarrabe,34231000100,47.5
5228,castilla y leon,palencia,villarramiel,34232000100,70.0
5229,castilla y leon,palencia,villasarracino,34233000100,60.0
5230,castilla y leon,palencia,villasila de valdavia,34234000100,36.25
5231,castilla y leon,palencia,villaturde,34236000100,60.0
5232,castilla y leon,palencia,villaumbrales,34237000100,70.0
5233,castilla y leon,palencia,villaviudas,34238000100,57.5
5234,castilla y leon,palencia,villerias de campos,34240000100,60.0
5235,castilla y leon,palencia,villodre,34241000100,60.0
5236,castilla y leon,palencia,villodrigo,34242000100,80.0
5237,castilla y leon,palencia,villoldo,34243000100,66.67
5238,castilla y leon,palencia,villota del paramo,34245000100,28.75
5239,castilla y leon,palencia,villovieco,34246000100,37.5
5240,castilla y leon,palencia,osorno la mayor,34901000100,65.0
5241,castilla y leon,palencia,valle del retortillo,34902000100,61.5
5242,castilla y leon,palencia,loma de ucieza,34903000100,44.38
5243,castilla y leon,palencia,pernia ,34904000100,27.92
5244,canarias,"palmas, las",agaete,35001000100,45.31
5245,canarias,"palmas, las",aguimes,35002000100,83.46
5246,canarias,"palmas, las",antigua,35003000100,58.75
5247,canarias,"palmas, las",arrecife,35004000300,100.0
5248,canarias,"palmas, las",artenara,35005000100,44.29
5249,canarias,"palmas, las",arucas,35006000200,85.71
5250,canarias,"palmas, las",betancuria,35007000100,46.67
5251,canarias,"palmas, las",firgas,35008000100,70.0
5252,canarias,"palmas, las",galdar,35009000100,72.5
5253,canarias,"palmas, las",haria,35010000100,60.75
5254,canarias,"palmas, las",ingenio,35011000100,78.46
5255,canarias,"palmas, las",mogan,35012000100,60.57
5256,canarias,"palmas, las",moya,16135000100,61.25
5257,canarias,"palmas, las",oliva ,35014000100,60.42
5258,canarias,"palmas, las",pajara,35015000100,59.29
5259,canarias,"palmas, las",palmas de gran canaria ,35016000100,96.0
5260,canarias,"palmas, las",puerto del rosario,35017000100,62.34
5261,canarias,"palmas, las",san bartolome,35018000200,82.0
5262,canarias,"palmas, las",san bartolome de tirajana,35019000100,50.35
5263,canarias,"palmas, las",aldea de san nicolas ,35020000100,69.85
5264,canarias,"palmas, las",santa brigida,35021000100,92.0
5265,canarias,"palmas, las",santa lucia de tirajana,35022000100,79.23
5266,canarias,"palmas, las",santa maria de guia de gran canaria,35023000100,65.94
5267,canarias,"palmas, las",teguise,35024000100,63.04
5268,canarias,"palmas, las",tejeda,35025000100,50.44
5269,canarias,"palmas, las",telde,35026000200,82.14
5270,canarias,"palmas, las",teror,35027000100,65.45
5271,canarias,"palmas, las",tias,35028000100,62.14
5272,canarias,"palmas, las",tinajo,35029000100,68.0
5273,canarias,"palmas, las",tuineje,35030000100,60.0
5274,canarias,"palmas, las",valsequillo de gran canaria,35031000200,84.56
5275,canarias,"palmas, las",valleseco,35032000100,59.04
5276,canarias,"palmas, las",vega de san mateo,35033000100,52.76
5277,canarias,"palmas, las",yaiza,35034000100,59.11
5278,galicia,pontevedra,arbo,36001010100,53.04
5279,galicia,pontevedra,barro,36002010100,60.81
5280,galicia,pontevedra,baiona,36003010100,61.9
5281,galicia,pontevedra,bueu,36004010100,64.63
5282,galicia,pontevedra,caldas de reis,36005010100,62.6
5283,galicia,pontevedra,cambados,36006010100,63.57
5284,galicia,pontevedra,campo lameiro,36007010100,60.74
5285,galicia,pontevedra,cangas,36008010100,77.74
5286,galicia,pontevedra,caniza ,36009010100,50.2
5287,galicia,pontevedra,catoira,36010010100,65.17
5288,galicia,pontevedra,covelo,36013010100,56.51
5289,galicia,pontevedra,crecente,36014010100,57.39
5290,galicia,pontevedra,cuntis,36015010100,61.87
5291,galicia,pontevedra,dozon,36016010100,58.09
5292,galicia,pontevedra,estrada ,36017010100,53.88
5293,galicia,pontevedra,forcarei,36018010100,56.45
5294,galicia,pontevedra,fornelos de montes,36019010100,55.31
5295,galicia,pontevedra,agolada,36020010100,57.77
5296,galicia,pontevedra,gondomar,36021010100,63.68
5297,galicia,pontevedra,grove ,36022010100,65.31
5298,galicia,pontevedra,guarda ,36023010100,62.22
5299,galicia,pontevedra,lalin,36024010100,57.94
5300,galicia,pontevedra,lama ,36025010100,58.78
5301,galicia,pontevedra,marin,36026010100,71.27
5302,galicia,pontevedra,meano,36027010100,61.02
5303,galicia,pontevedra,meis,36028010100,63.23
5304,galicia,pontevedra,moana,36029010100,79.17
5305,galicia,pontevedra,mondariz,36030010100,71.38
5306,galicia,pontevedra,mondariz-balneario,36031010100,100.0
5307,galicia,pontevedra,morana,36032010100,62.16
5308,galicia,pontevedra,mos,36033010100,58.96
5309,galicia,pontevedra,neves ,36034010100,56.35
5310,galicia,pontevedra,nigran,36035010100,62.21
